salt_id,drugbank_id,name,unii,cas_number,inchikey,average_mass,monoisotopic_mass
DBSALT002593,DB11815,Tilarginine acetate,2FL3530AF2,53308-83-1,IKPNWIGTWUZCKM-JEDNCBNOSA-N,248.283,248.14845514
DBSALT002084,DB11815,Tilarginine citrate,O529X01226,209913-88-2,YKWLPIRSUICUFT-JEDNCBNOSA-N,380.354,380.154328369
DBSALT002083,DB11815,Tilarginine hydrochloride,0MT60FH25O,156706-47-7,QYGXVJHXZUSLQC-JEDNCBNOSA-N,224.69,224.1040035
DBSALT002086,DB11823,Esketamine hydrochloride,L8P1H35P2Z,33643-47-9,VCMGMSHEPQENPE-ZOWNYOTGSA-N,274.19,273.0687196
DBSALT002616,DB11827,Ertugliflozin pidolate,MLU731K321,1210344-83-4,YHIUPZFKHZTLSH-LXYIGGQGSA-N,566.0,565.1714739
DBSALT002087,DB11828,Neratinib maleate,9RM7XY23ZS,915942-22-2,VXZCUHNJXSIJIM-MEBGWEOYSA-N,673.12,672.2099251
DBSALT002092,DB11837,Osilodrostat phosphate,Y6581YAW9V,1315449-72-9,FMCPYRDGUZBOJZ-BTQNPOSSSA-N,325.236,325.062771072
DBSALT002093,DB11842,Angiotensin II acetate,31L3HS630A,32044-01-2,VBTZKFAHKJXHBA-PIONDTTLSA-N,1106.249,1105.555644147
DBSALT002099,DB11886,Infigratinib acetate,03D0789NYP,1310746-17-8,XHCQHOGMMJKLRU-UHFFFAOYSA-N,620.53,619.2076727
DBSALT002098,DB11886,Infigratinib hydrochloride,WY8VD4RV77,1310746-15-6,VBAIJSJSFCXDJB-UHFFFAOYSA-N,596.94,595.163221
DBSALT002097,DB11886,Infigratinib mesylate,E223Z0KWCC,1310746-12-3,BXJJFNXYWJLBOS-UHFFFAOYSA-N,656.58,655.1746584
DBSALT002096,DB11886,Infigratinib phosphate,58BH47BV6S,1310746-10-1,GUQNHCGYHLSITB-UHFFFAOYSA-N,658.47,657.1634389
DBSALT002588,DB11915,Valbenazine tosylate,5SML1T733B,1639208-54-0,BXGKAGLZHGYAMW-TZYFFPFWSA-N,762.97,762.321988295
DBSALT003191,DB11938,Difelikefalin acetate,0P70AR5BYB,1024829-44-4,MZWHRPKAHCWTOI-KGURMGBCSA-N,739.915,739.426861823
DBSALT002486,DB11943,Delafloxacin meglumine,N7V53U4U4T,352458-37-8,AHJGUEMIZPMAMR-WZTVWXICSA-N,635.98,635.1605897
DBSALT002510,DB11963,Dacomitinib monohydrate,5092U85G58,1042385-75-0,BSPLGGCPNTZPIH-IPZCTEOASA-N,487.96,487.1786456
DBSALT002116,DB11978,Glasdegib hydrochloride,4Y7R3PBO4V,1095173-64-0,OCHAAZGYSAHXOF-LJLRIERRSA-N,410.91,410.1621871
DBSALT003035,DB11978,Glasdegib maleate,TH2EV99S4Z,2030410-25-2,VJCVKWFBWAVYOC-UIXXXISESA-N,490.52,490.196467961
DBSALT002117,DB11979,Elagolix sodium,5948VUI423,832720-36-2,DQYGXRQUFSRDCH-UQIIZPHYSA-M,653.582,653.19250614
DBSALT003412,DB11981,Elamipretide hydrochloride,E40WZ3BK2D,2244098-12-0,NGOPFUMILSNWHH-QTSNMJAOSA-N,749.18,747.3156989
DBSALT002118,DB11995,Avatrombopag maleate,GDW7M2P1IS,677007-74-8,MISPBGHDNZYFNM-BTJKTKAUSA-N,765.72,764.1620453
DBSALT002119,DB12001,Abemaciclib mesylate,KKT462Q807,1231930-82-7,NCJPFQPEVDHJAZ-UHFFFAOYSA-N,602.71,602.259914551
DBSALT002691,DB12010,Fostamatinib disodium,86EEZ49YVB,914295-16-2,ZQGJCHHKJNSPMS-UHFFFAOYSA-L,732.52,732.1755682
DBSALT002799,DB12020,Tecovirimat monohydrate,SB96YO2BR8,1162664-19-8,QRHXYGPOQKLBJP-NPIFKJBVSA-N,394.35,394.114041524
DBSALT002125,DB12035,Sarecycline hydrochloride,36718856JR,1035979-44-2,APPRLAGZQKOUFL-FIPJBXKNSA-N,523.97,523.1721426
DBSALT002132,DB12091,Gadolinium Chloride,P7082WY76D,10138-52-0,MEANOSLIBWSCIT-UHFFFAOYSA-K,263.6,262.83067
DBSALT002591,DB12095,Telotristat etiprate,3T25U84H4U,1137608-69-5,XSFPZBUIBYMVEA-CELUQASASA-N,754.16,753.2289441
DBSALT002139,DB12127,Sultamicillin hydrochloride,SUI1Z5PXSN,76203-99-1,JLBADLWTHWGGNE-CGAOXQFVSA-N,631.11,630.1220986
DBSALT003010,DB12127,Sultamicillin tosilate,46940LU8EO,83105-70-8,FFCSPKNZHGIDQM-CGAOXQFVSA-N,766.85,766.164836202
DBSALT002141,DB12134,Gepotidacin hydrochloride,30Z5B7ACV6,1075235-46-9,DPAHPKBTWARMFG-FSRHSHDFSA-N,484.99,484.1989665
DBSALT002142,DB12134,Gepotidacin mesylate,5P7X0H2O6B,1624306-20-2,MTLHHQWYERWLIX-RGFWRHHQSA-N,580.66,580.231533317
DBSALT002819,DB12141,Gilteritinib fumarate,5RZZ0Z1GJT,1254053-84-3,UJOUWHLYTQFUCU-WXXKFALUSA-N,1221.52,1220.718233226
DBSALT002145,DB12151,Brincidofovir sodium,8UN8SA9Z5C,496765-79-8,CRDDLOITBKEPRN-UQIIZPHYSA-M,583.683,583.33623227
DBSALT002146,DB12153,Citicoline sodium,7XQ5AKD9YD,33818-15-4,YWAFNFGRBBBSPD-OCMLZEEQSA-M,510.308,510.08927592
DBSALT002148,DB12184,Gepirone Hydrochloride,80C9L8EP6V,83928-66-9,DGOCVISYYYQFEP-UHFFFAOYSA-N,395.93,395.2088029
DBSALT002156,DB12212,Landiolol hydrochloride,G8HQ634Y17,144481-98-1,DLPGJHSONYLBKP-IKGOIYPNSA-N,546.06,545.250393
DBSALT003173,DB12235,Estetrol monohydrate,KC3GI9UM9V,2055649-81-3,XRJNAPXFAXBPAM-BVTDNVAGSA-N,322.401,322.178023937
DBSALT002168,DB12277,Polihexanide hydrochloride,4XI6112496,32289-58-0,,,
DBSALT002169,DB12278,Propiverine hydrochloride,DC4GZD10H3,54556-98-8,KFUJMHHNLGCTIJ-UHFFFAOYSA-N,403.95,403.1914215
DBSALT002170,DB12282,Defactinib hydrochloride,L2S469LM49,1073160-26-5,RCHQNUQAHJNRBY-UHFFFAOYSA-N,546.95,546.11762
DBSALT002173,DB12293,Nefopam hydrochloride,685J48E13W,23327-57-3,CNNVSINJDJNHQK-UHFFFAOYSA-N,289.8,289.123342
DBSALT002175,DB12313,Dopexamine Hydrochloride,0VN909S60Y,86484-91-5,VPDULUNRSQWWJB-UHFFFAOYSA-N,429.43,428.1997337
DBSALT002787,DB12329,Eravacycline dihydrochloride,WK1NMH89VJ,1334714-66-7,JYCNMRVZELJVAW-RZVFYPHASA-N,631.48,630.1659476
DBSALT001982,DB12332,Rucaparib camsylate,41AX9SJ8KO,1859053-21-6,INBJJAFXHQQSRW-STOWLHSFSA-N,555.67,555.220320544
DBSALT001983,DB12332,Rucaparib phosphate,H3M9955244,459868-92-9,FCCGJTKEKXUBFZ-UHFFFAOYSA-N,421.365,421.120285949
DBSALT002179,DB12343,Temocillin Sodium,96IIP39ODH,61545-06-0,MRGCZDWBFFUEES-CWBCWDDISA-L,458.41,458.01943177
DBSALT002866,DB12371,Siponimod fumarate,Z7G02XZ0M6,1234627-85-0,JNLIKIBISICTMS-PEJBKAKVSA-N,1149.282,1148.530913577
DBSALT002185,DB12377,Relebactam sodium,EX0546AJ8R,1502858-91-4,MMUZXOWPDRLGBD-UXQCFNEQSA-M,370.36,370.0922998
DBSALT003342,DB12390,Seladelpar lysine,N1429130KR,928821-40-3,WTKSWPYGZDCUNQ-JZXFCXSPSA-N,626.69,626.248486571
DBSALT002953,DB12404,Remimazolam besylate,280XQ6482H,1001415-66-2,QMTKNJZIWGTNTE-LMOVPXPDSA-N,597.48,596.072904
DBSALT002954,DB12404,Remimazolam tosylate,9J7J08A8LT,1425904-79-5,UNLWPYSYFQLJSV-LMOVPXPDSA-N,611.51,610.088554
DBSALT002607,DB12455,Omadacycline tosylate,5658Y89YCD,1075240-43-5,SETFNHZTVGTBHC-XGLFQKEBSA-N,728.86,728.309114936
DBSALT002938,DB12457,Rimegepant sulfate,1383NM3Q0H,1374024-48-2,SOGUOEZRYKUOHR-CQZKMDJHSA-N,1221.25,1220.437263995
DBSALT003185,DB12471,Ibrexafungerp citrate,M4NU2SDX3E,1965291-08-0,WKIRTJACGBEXBZ-FQGZCCSZSA-N,922.174,921.546308255
DBSALT003184,DB12471,Ibrexafungerp phosphate,76HJ8T68WO,1965291-14-8,OAKUEXTYOMFKTF-FQGZCCSZSA-N,828.045,827.496201232
DBSALT002581,DB12483,Copanlisib dihydrochloride,03ZI7RZ52O,1402152-13-9,STGQPVQAAFJJFX-UHFFFAOYSA-N,553.45,552.1767069
DBSALT003474,DB12483,Copanlisib dihydrochloride hydrate,W421JK3CPA,1402152-46-8,PRZNRMHJLYLVBJ-UHFFFAOYSA-N,625.51,624.2189656
DBSALT002884,DB12500,Fedratinib hydrochloride,UH9J2HBQWJ,1374744-69-0,QAFZLTVOFJHYDF-UHFFFAOYSA-N,615.62,614.2208804
DBSALT003183,DB12543,Samidorphan L-malate,0AJQ5N56E0,1204592-75-5,RARHXUAUPNYAJF-QSYGGRRVSA-N,504.536,504.210780618
DBSALT002971,DB12554,Mebeverine hydrochloride,15VZ5AL4JN,2753-45-9,PLGQWYOULXPJRE-UHFFFAOYSA-N,466.02,465.228201
DBSALT003206,DB12597,Asciminib hydrochloride,C5U34S9XFV,2119669-71-3,HGCOOPLEWPBLOY-PFEQFJNWSA-N,486.3,485.0833012
DBSALT003600,DB12605,Etripamil hydrochloride,9TA9AC3H8Z,2560549-35-9,JHOAIMAMBNLIMD-YCBFMBTMSA-N,489.05,488.2441854
DBSALT002947,DB12612,Ozanimod hydrochloride,3UPR33JAAM,1618636-37-5,HAOOCAKHSFYDBU-BDQAORGHSA-N,440.93,440.1615184
DBSALT002742,DB12615,Plazomicin sulfate,A78L6MT746,1380078-95-4,SFTBRKHJMASSAP-BGJNVEJLSA-N,690.76,690.310571488
DBSALT003496,DB12645,Givinostat hydrochloride monohydrate,6R2GQ94CB5,,,,
DBSALT002687,DB12783,Benserazide hydrochloride,B66E5RK36Q,14919-77-8,ULFCBIUXQQYDEI-UHFFFAOYSA-N,293.7,293.0778483
DBSALT002883,DB12825,Lefamulin acetate,HDN0B924X4,1350636-82-6,WSMXIQXWHPSVDE-QALMONEZSA-N,567.78,567.322974096
DBSALT002195,DB12865,Etelcalcetide hydrochloride,72PT5993DU,1334237-71-6,KHQMSZGKHGQUHG-WZDHWKSBSA-N,1084.72,1083.5057477
DBSALT003051,DB12874,Quizartinib dihydrochloride,WK7Q6ZIZ10,1132827-21-4,DHYPGRVMIOATAE-UHFFFAOYSA-N,633.59,632.1739302
DBSALT002932,DB12887,Tazemetostat hydrobromide,6P89T5M073,1467052-75-0,UQRICAQPWZSJNF-UHFFFAOYSA-N,653.662,652.262419
DBSALT002935,DB12942,Lactitol monohydrate,UH2K6W1Y64,81025-04-9,LXMBXZRLTPSWCR-XBLONOLSSA-N,362.328,362.142426277
DBSALT002931,DB12945,Dihydralazine sulfate,1C2B1W91NK,7327-87-9,BWHAMWGGORIDBK-UHFFFAOYSA-N,288.28,288.064074064
DBSALT002881,DB12978,Pexidartinib hydrochloride,YS6WAI3XN7,2040295-03-0,CJLUYLRKLUYCEK-UHFFFAOYSA-N,454.28,453.0734854
DBSALT002428,DB13074,Macimorelin acetate,AQZ1003RMG,945212-59-9,WVDSKQXKCDZXLH-OHIDFYLOSA-N,534.617,534.259068219
DBSALT002630,DB13076,Yttrium-90 chloride,TN98A27Q17,39271-65-3,PCMOZDDGXKIOLL-SGNQUONSSA-K,196.26,194.8137095
DBSALT002476,DB13076,Yttrium-90 citrate,J8L3BWC4BD,67023-60-3,YCWCJWQILLXGBP-IEOVAKBOSA-K,279.006,278.910678944
DBSALT001453,DB13139,Levosalbutamol hydrochloride,WDQ1526QJM,50293-90-8,OWNWYCOLFIFTLK-YDALLXLXSA-N,275.77,275.1288213
DBSALT002993,DB13139,Levosalbutamol sulfate,71TH42O2CQ,148563-16-0,BNPSSFBOAGDEEL-NMFAMCKASA-N,576.7,576.271666799
DBSALT001385,DB13139,Levosalbutamol tartrate,ADS4I3E22M,661464-94-4,VNVNZKCCDVFGAP-FPDJQMMJSA-N,628.716,628.320724994
DBSALT001951,DB13142,Calcium glubionate,3CF7K0SD0Q,12569-38-9,OKRXSXDSNLJCRS-NLOQLBMISA-L,610.528,610.1269344
DBSALT001955,DB13155,Esculin sodium,951F046A5J,96997-92-1,ZVHOSRMJDHCBSF-QWFKVUSTSA-M,362.266,362.06137634
DBSALT001967,DB13158,Clobetasone butyrate,8U0H6XI6EO,25122-57-0,FBRAWBYQGRLCEK-AVVSTMBFSA-N,478.99,478.19223
DBSALT002592,DB13161,Nusinersen sodium,4CHB7QQU1Q,,,,
DBSALT002196,DB13166,Zofenopril calcium,88ZQ329PU2,81938-43-4,NSYUKKYYVFVMST-LETVYOFWSA-L,897.16,896.160642
DBSALT002440,DB13180,Sodium gluconate,R6Q3791S76,527-07-1,UPMFZISCCZSDND-JJKGCWMISA-M,218.137,218.04024697
DBSALT002676,DB13211,Guanoxan sulfate,N6IT80R85G,5714-04-5,NSGHAKPGHCNTPS-UHFFFAOYSA-N,512.54,512.16893306
DBSALT003005,DB13216,Oxolamine citrate,K5X4XBR694,1949-20-8,RBZIGQJSMCOHSS-UHFFFAOYSA-N,437.449,437.179814841
DBSALT003004,DB13216,Oxolamine phosphate,DMG78UE3PU,131378-45-5,PSCWWFOVTFSDGZ-UHFFFAOYSA-N,343.32,343.129707818
DBSALT002697,DB13235,Sodium perborate,Y52BK1W96C,7632-04-4,YKLJGMBLPUQQOI-UHFFFAOYSA-M,81.8,81.983818
DBSALT002781,DB13235,Sodium perborate monohydrate,Y9UKD0XE6F,10332-33-9,MDGXUEVTGARGDK-UHFFFAOYSA-M,99.81,99.994383
DBSALT003372,DB13247,Pramiracetam sulfate,OP7O7MNS9P,72869-16-0,,,
DBSALT002666,DB13257,Ferrous sulfate,39R4TAN1VT,7782-63-0,SURQXAFEQWPFPV-UHFFFAOYSA-L,278.015,277.960624113
DBSALT002463,DB13257,Ferrous sulfate dihydrate,G0Z5449449,10028-21-4,KFJBRJOPXNCARV-UHFFFAOYSA-L,187.93,187.907795
DBSALT002667,DB13257,Ferrous sulfate monohydrate,RIB00980VW,17375-41-6,XBDUTCVQJHJTQZ-UHFFFAOYSA-L,169.92,169.89723
DBSALT002668,DB13257,Ferrous sulfate sesquihydrate,1OA214846O,13463-43-9,JJUUPAANEJLKEY-UHFFFAOYSA-J,357.85,357.805025
DBSALT003057,DB13262,Aceclidine hydrochloride,3B22O325Q6,6109-70-2,LWWSARSTZGNKGV-UHFFFAOYSA-N,205.68,205.0869565
DBSALT003094,DB13270,Dibekacin sulfate,A0869I992Z,58580-55-5,GXKUKBCVZHBTJW-USXQJGOZSA-N,549.59,549.23159289
DBSALT002916,DB13273,Sultopride hydrochloride,8Q6926T32J,23694-17-9,IGOWMQPOGQYFFM-UHFFFAOYSA-N,390.92,390.1380062
DBSALT002659,DB13337,Pheneticillin potassium,70978WUK7C,132-93-4,ORMNNUPLFAPCFD-DVLYDCSHSA-M,402.51,402.06517438
DBSALT002618,DB13345,Dihydroergocristine mesylate,DS7CL18UAM,24730-10-7,SPXACGZWWVIDGR-SPZWACKZSA-N,707.84,707.298884603
DBSALT002569,DB13444,Meglumine ioxitalamate,5791GC9HSW,29288-99-1,IFTFXKNYTWAOGK-WZTVWXICSA-N,839.157,838.89088
DBSALT002568,DB13444,Sodium ioxitalamate,8P8Y8ZXJ8Y,33954-26-6,PZTAFRMXSAAHMQ-UHFFFAOYSA-M,665.924,665.76215
DBSALT003088,DB13501,Bendazac lysine,CL7T957EGC,81919-14-4,OCOCFNMFLNFNIA-ZSCHJXSPSA-N,428.489,428.205970018
DBSALT002812,DB13518,Sodium alginate,C269C4G2ZQ,9005-38-3,,,
DBSALT002803,DB13624,Methoxyphenamine hydrochloride,52V8BVV7FX,5588-10-3,FGSJNNQVSUVTPW-UHFFFAOYSA-N,215.72,215.1076919
DBSALT002707,DB13682,Cefpirome sulfate,BA5ALU2ZT9,98753-19-6,RKTNPKZEPLCLSF-QHBKFCFHSA-N,612.65,612.076689899
DBSALT003155,DB13700,Protamine hydrochloride,5URD19Y60H,,,,
DBSALT002847,DB13720,Diphemanil methylsulfate,W2ZG23MGYI,62-97-5,BREMLQBSKCSNNH-UHFFFAOYSA-M,389.508,389.166079047
DBSALT002692,DB13751,Ammonium glycyrrhizinate trihydrate,78NEL3149I,911217-00-0,RSPXVECNDMCBGQ-YMYWBCTMSA-N,894.018,893.46202907
DBSALT002693,DB13751,Glycyrrhizinate dipotassium,CA2Y0FE3FX,68797-35-3,BIVBRWYINDPWKA-VLQRKCJKSA-L,899.123,898.31554883
DBSALT002913,DB13781,Xamoterol fumarate,N87007N668,90730-93-1,QEDVGROSOZBGOZ-WXXKFALUSA-N,794.856,794.369800443
DBSALT003022,DB13800,Calcium levulinate dihydrate,T6133SO781,5743-49-7,WQFDRFDIWAMOPA-UHFFFAOYSA-L,306.324,306.0627584
DBSALT002640,DB13858,Dimazole dihydrochloride,3LF09TBB5W,136-96-9,FZNXAQMQVKBXDR-UHFFFAOYSA-N,366.35,365.109539
DBSALT001885,DB13873,Choline fenofibrate,4BMH7IZT98,856676-23-8,JWAZHODZSADEHB-UHFFFAOYSA-M,421.92,421.1656007
DBSALT002582,DB13874,Enasidenib mesylate,UF6PC17XAV,1650550-25-6,ORZHZQZYWXEDDL-UHFFFAOYSA-N,569.48,569.127992336
DBSALT002598,DB13931,Netarsudil dihydrochloride,SE030PF6VE,1253952-02-1,LDKTYVXXYUJVJM-FBHGDYMESA-N,526.46,525.1585972
DBSALT002599,DB13931,Netarsudil mesylate,VL756B1K0U,1422144-42-0,QQDRLKRHJOAQDC-FBHGDYMESA-N,645.74,645.181472067
DBSALT002601,DB13941,Piperaquine tetraphosphate,IHB5WLO51Q,911061-10-4,OAKKJVUSSVZQRF-UHFFFAOYSA-N,927.49,926.1141328
DBSALT002674,DB13967,Patent Blue V calcium,8QE473DV1Z,3536-49-0,RTMBGDBBDQKNNZ-UHFFFAOYSA-L,1159.42,1158.2771283
DBSALT002622,DB13967,Patent Blue V sodium,9ZL680Q9Z5,20262-76-4,PMLFOMWMYRKZRF-UHFFFAOYSA-M,582.66,582.14703797
DBSALT002623,DB13970,Dioctyldimonium chloride,0X0RL40Y6H,5538-94-3,FARBQUXLIQOIDY-UHFFFAOYSA-M,305.98,305.284928
DBSALT002624,DB13976,Technetium Tc-99m sulesomab,0G1945O6IB,,,,
DBSALT002629,DB13979,Technetium Tc-99m besilesomab,0102XFH2B9,,,,
DBSALT002631,DB13980,Cupric chloride anhydrous Cu-64,3IGV2Y2378,35121-64-3,ORTQZVOHEJQUHG-OUMJLSBWSA-L,134.83,133.8674733
DBSALT002634,DB13982,Lutetium chloride Lu-177,1U477369SN,16434-14-3,AEDROEGYZIARPU-SUNKFXMWSA-K,283.29,281.8503131
DBSALT002644,DB13987,Strontium chloride hexahydrate,O09USB7Z44,10025-70-4,AMGRXJSJSONEEG-UHFFFAOYSA-L,266.61,265.906707
DBSALT002670,DB14007,Pentetate calcium trisodium,G79YN26H5B,12111-24-9,AYFCVLSUPGCQKD-UHFFFAOYSA-I,497.356,497.0311175
DBSALT002669,DB14007,Pentetate zinc trisodium,NXU65IC8PG,11082-38-5,HVASDHJNLYRZEA-UHFFFAOYSA-I,522.66,520.997669
DBSALT002688,DB14018,Pamabrom,UA8U0KJM72,606-04-2,ATOTUUBRFJHZQG-UHFFFAOYSA-N,348.201,347.059302
DBSALT002721,DB14086,Cianidanol hydrate,,88191-48-4,OFUMQWOJBVNKLR-NQQJLSKUSA-N,308.286,308.089602855
DBSALT002727,DB14089,Sodium dimercaptosuccinic acid,,,AITPHKMBHQBXKM-UHFFFAOYSA-L,226.17,225.93463952
DBSALT002729,DB14096,"1,2-icosapentoyl-sn-glycero-3-phosphoserine calcium",9ABD9DRK7B,,WQHSICGELLFGCC-JCYCRQSBSA-L,1722.19,1720.9257099
DBSALT002735,DB14104,Potassium linolate,3S022W5099,3414-89-9,BAYJYBALPIYBQQ-NBTZWHCOSA-M,318.542,318.19611173
DBSALT002734,DB14104,Sodium linolate,872C9A1W9I,822-17-3,WYPBVHPKMJYUEO-NBTZWHCOSA-M,302.434,302.22217452
DBSALT002743,DB14141,p-Phenylenediamine dihydrochloride,GL418131I1,624-18-0,IYXMNTLBLQNMLM-UHFFFAOYSA-N,181.06,180.0221037
DBSALT002744,DB14143,Distearyldimonium chloride,OM9573ZX3X,107-64-2,REZZEXDLIUJMMS-UHFFFAOYSA-M,586.52,585.5979293
DBSALT002748,DB14150,Potassium chlorate,H35KS68EE7,3811-04-9,VKJKEPKFPUWCAS-UHFFFAOYSA-M,122.55,121.9173031
DBSALT002747,DB14150,Sodium chlorate,T95DR77GMR,7775-09-9,YZHUMGUJCQRKBT-UHFFFAOYSA-M,106.44,105.9433658
DBSALT002751,DB14159,Oxidronate disodium,H852YK87WP,14255-61-9,VKKZUCSEWNITRU-UHFFFAOYSA-L,235.963,235.92276502
DBSALT002753,DB14176,Benzylparaben sodium,82W7I990AN,5693-29-8,JSMLEGBBJQVZGJ-UHFFFAOYSA-M,250.229,250.06058849
DBSALT002755,DB14177,Propylparaben calcium,5120ZH21JA,83542-69-2,WOCSLYGVQTVYAB-UHFFFAOYSA-L,398.468,398.1042293
DBSALT002754,DB14177,Propylparaben sodium,625NNB0G9N,35285-69-9,IXMINYBUNCWGER-UHFFFAOYSA-M,202.185,202.06058849
DBSALT002756,DB14180,Nickel sulfate hexahydrate,JC9WZ4FK68,10101-97-0,RRIWRJBSCGCBID-UHFFFAOYSA-L,262.848,261.950465216
DBSALT002757,DB14182,Potassium dichromate,T4423S18FM,7778-50-9,KMUONIBRACKNSN-UHFFFAOYSA-N,294.182,293.772827
DBSALT002900,DB14191,Diphenylguanidine monohydrobromide,,93982-96-8,DSESGJJGBBAHNW-UHFFFAOYSA-N,292.18,291.03711
DBSALT002759,DB14206,Cobalt chloride hexahydrate,17AVG63ZBC,7791-13-1,GFHNAMRJFCEERV-UHFFFAOYSA-L,237.931,236.934293724
DBSALT002761,DB14212,Methylparaben sodium,CR6K9C2NHK,5026-62-0,PESXGULMKCKJCC-UHFFFAOYSA-M,174.131,174.02928837
DBSALT002770,DB14483,Calcium ascorbate dihydrate,183E4W213W,5743-28-2,RGJHWLDSRIHFKY-FWCDDDAWSA-L,426.34,426.0322462
DBSALT002771,DB14487,Zinc acetate dihydrate,FM5526K07A,5970-45-6,BEAZKUGSCHFXIQ-UHFFFAOYSA-L,219.528,217.97688463
DBSALT002772,DB14488,Ferrous gluconate dihydrate,U1B11I423Z,6047-12-7,OKGNXSFAYMSVNN-SYAJEJNSSA-L,482.169,482.057021
DBSALT002774,DB14495,Manganese citrate decahydrate,4Z2OA6A13N,96030-94-3,ZOLZOTLXESSOMN-UHFFFAOYSA-H,723.162,722.926834
DBSALT002775,DB14496,Sodium molybdate dihydrate,8F2SXI1704,10102-40-6,VXPCUCBABLNLFW-UHFFFAOYSA-L,248.0,249.932682
DBSALT001974,DB14502,"Sodium phosphate, dibasic dihydrate",94255I6E2T,10028-24-7,KDQPSPMLNJTZAL-UHFFFAOYSA-L,177.987,177.96191344
DBSALT001975,DB14502,"Sodium phosphate, dibasic dodecahydrate",E1W4N241FO,10039-32-4,DGLRDKLJZLEJCY-UHFFFAOYSA-L,358.137,358.06756028
DBSALT001977,DB14502,"Sodium phosphate, dibasic, heptahydrate",70WT22SF4B,7782-85-6,PYLIXCKOHOHGKQ-UHFFFAOYSA-L,268.062,268.01473686
DBSALT001973,DB14502,"Sodium phosphate, dibasic, monohydrate",BWZ7K44R51,118830-14-1,LVXHNCUCBXIIPE-UHFFFAOYSA-L,159.972,159.95134875
DBSALT002514,DB14505,Sodium borate decahydrate,91MBZ8H3QO,1303-96-4,CDMADVZSLOHIFP-UHFFFAOYSA-N,381.36,382.086808
DBSALT001239,DB14506,Lithium hydroxide monohydrate,G51XLP968G,1310-66-3,GLXDVVHUTZTUQK-UHFFFAOYSA-M,41.96,42.02930778
DBSALT002777,DB14507,Lithium citrate tetrahydrate,5Z6E9K79YV,6080-58-6,HXGWMCJZLNWEBC-UHFFFAOYSA-K,281.98,282.09379656
DBSALT001244,DB14512,Mometasone furoate monohydrate,MTW0WEG809,141646-00-6,AQCCVUHZMIMSIB-HRVPQZBTSA-N,539.45,538.1525088
DBSALT001379,DB14542,Hydrocortisone sodium phosphate,0388G963HY,6000-74-4,RYJIRNNXCHOUTQ-OJJGEMKLSA-L,486.408,486.13954345
DBSALT001297,DB14545,Hydrocortisone sodium succinate,50LQB69S1Z,125-04-2,HHZQLQREDATOBM-CODXZCKSSA-M,484.521,484.2073123
DBSALT002780,DB14545,Hydrocortisone succinate monohydrate,LIU00Z1Z84,83784-20-7,AFLWPAGYTPJSEY-CODXZCKSSA-N,480.554,480.235932739
DBSALT002783,DB14582,Patisiran sodium,WO0YM16LKG,1386913-72-9,,,
DBSALT002785,DB14598,Edetate calcium disodium,25IH6R4SGF,6766-87-6,JCQNARRMQCMKAN-UHFFFAOYSA-J,410.3,410.0226242
DBSALT001820,DB14600,Edetate disodium,7FLD91C86K,6381-92-6,OVBJJZOQPCKUOR-UHFFFAOYSA-L,372.2369,372.075684156
DBSALT000785,DB14631,Prednisolone sodium phosphate,IV021NXA9J,125-02-0,VJZLQIPZNBPASX-OJJGEMKLSA-L,484.3876,484.123893702
DBSALT001158,DB14644,Methylprednisolone sodium succinate,LEC9GKY20K,2375-03-3,FQISKWAFAHGMGT-SGJOWKDISA-M,496.532,496.2073123
DBSALT002791,DB14650,Menadiol sodium diphosphate,2OVL75B30W,6700-42-1,QIWDGSYHBCMXSI-UHFFFAOYSA-J,530.174,529.99190644
DBSALT002805,DB14702,Sodium metavanadate tetrahydrate,2DO8B1WW6L,10135-94-1,BOTKXYOPMGFULK-UHFFFAOYSA-N,193.988,193.960729
DBSALT002806,DB14703,Dexamethasone sodium metasulfobenzoate,4T1RAI19H8,3936-02-5,RPBJOYICBFNIMN-RDWMNNCQSA-M,598.61,598.16487623
DBSALT002811,DB14713,Inotersen sodium,950736UC77,1432726-13-0,,,
DBSALT002820,DB14723,Larotrectinib sulfate,RDF76R62ID,1223405-08-0,PXHANKVTFWSDSG-QLOBERJESA-N,526.52,526.144610017
DBSALT002822,DB14725,Cefamandole nafate sodium,8HDO7941DO,42540-40-9,ICZOIXFFVKYXOM-YCLOEFEOSA-M,512.49,512.05486892
DBSALT002833,DB14733,Ceftobiprole medocaril sodium,N99027V28J,252188-71-9,MFAWUGGPPMTWPU-LCJFHXTKSA-M,712.64,712.09819029
DBSALT002841,DB00781,Polymyxin B sulfate,19371312D4,1405-20-5,HFMDLUQUEXNBOP-OLYKAHIFSA-N,1301.57,1300.717306998
DBSALT002848,DB14753,Hydroxystilbamidine isethionate,0163PVD2QZ,533-22-2,XVTQTNAKZYLTNZ-HFPMQDOPSA-N,532.58,532.129770846
DBSALT002865,DB14754,Solriamfetol hydrochloride,K7RO88SP7A,178429-65-7,KAOVAAHCFNYXNJ-SBSPUUFOSA-N,230.69,230.0822054
DBSALT002873,DB14763,Cycloguanil embonate,TCO0SY4N3D,609-78-9,LUNRMKZYOGNOTR-UHFFFAOYSA-N,891.81,890.2822346
DBSALT003430,DB14766,Etrasimod arginine,MXE5EMA09L,1206123-97-8,GVPVVOSNDUAUKM-BPGOJFKZSA-N,631.697,631.298153897
