ref_pk,drugbank_id,interactant_id
21830,DB01418,BE0002433
3457,DB01418,BE0003536
21828,DB01418,BE0003536
21830,DB01418,BE0003536
12598,DB01418,BE0002638
21831,DB01418,BE0002638
21832,DB01418,BE0000530
21833,DB01418,BE0000530
21834,DB01418,BE0000530
21832,DB01418,BE0000925
21833,DB01418,BE0000925
12628,DB01418,BE0000925
21828,DB01418,BE0001032
21835,DB01419,BE0000017
21836,DB01419,BE0000017
14129,DB01419,BE0000017
21837,DB01419,BE0000262
14130,DB01419,BE0000262
21838,DB01419,BE0000262
21839,DB01419,BE0000262
14131,DB01419,BE0000262
17,DB01419,BE0000262
21840,DB01420,
19108,DB01420,
6590,DB01420,
21841,DB01420,
21842,DB01420,
21843,DB01420,
11728,DB01420,BE0000132
11729,DB01420,BE0000132
11730,DB01420,BE0000132
11731,DB01420,BE0000132
11732,DB01420,BE0000132
21844,DB01420,BE0000132
21845,DB01420,BE0002089
21846,DB01420,BE0003541
21842,DB01420,BE0004887
21842,DB01420,BE0002638
21842,DB01420,BE0000685
21842,DB01420,BE0000530
21842,DB01420,BE0001032
21847,DB01421,
16918,DB01421,BE0003676
21848,DB01421,BE0004799
8803,DB01421,BE0004799
21849,DB01421,BE0002402
21849,DB01421,BE0003823
21855,DB01424,
21856,DB01424,
3710,DB01424,
3457,DB01424,BE0002793
3305,DB01424,BE0002793
21857,DB01424,BE0002793
3457,DB01424,BE0002363
21857,DB01424,BE0002363
3457,DB01424,BE0002638
21857,DB01424,BE0002638
3457,DB01424,BE0003611
21857,DB01424,BE0003611
21857,DB01424,BE0000344
3457,DB01424,BE0003536
21858,DB01424,BE0003536
21857,DB01424,BE0002433
3457,DB01424,BE0002887
21857,DB01424,BE0002887
6484,DB01424,BE0001066
21863,DB01426,
21864,DB01426,BE0000197
21865,DB01426,BE0000197
21866,DB01426,BE0000197
21867,DB01426,BE0000197
21868,DB01426,BE0000197
21869,DB01426,BE0000197
21870,DB01426,BE0000925
21871,DB01427,BE0009963
17,DB01427,BE0000436
21872,DB01427,BE0000436
21873,DB01427,BE0000436
21874,DB01427,BE0000436
21875,DB01427,BE0001223
21876,DB01427,BE0001223
21877,DB01427,BE0001223
21878,DB01427,BE0000704
21879,DB01427,BE0000704
21880,DB01427,BE0000704
21881,DB01427,BE0000704
21882,DB01427,BE0000704
21883,DB01428,
16,DB01428,BE0014016
21884,DB01428,BE0000557
21884,DB01428,BE0000132
21885,DB01428,BE0000132
21886,DB01428,BE0000123
21886,DB01428,BE0000792
21892,DB01430,BE0000732
21893,DB01430,BE0000732
21894,DB01430,BE0000732
21895,DB01430,BE0000732
17,DB01430,BE0000732
16,DB01430,BE0000732
21898,DB01432,BE0004809
21899,DB01432,BE0004809
21904,DB01435,
21905,DB01435,BE0000017
16,DB01435,BE0000017
21905,DB01435,BE0000262
21906,DB01435,BE0003336
21907,DB01435,BE0003549
21907,DB01435,BE0003611
3457,DB01435,BE0003611
21907,DB01435,BE0002363
21906,DB01435,BE0002363
21906,DB01435,BE0003533
3457,DB01435,BE0002887
21907,DB01435,BE0002887
3457,DB01435,BE0002793
21907,DB01435,BE0002793
21906,DB01435,BE0002793
3457,DB01435,BE0002433
21907,DB01435,BE0002433
21908,DB01435,BE0002433
21909,DB01435,BE0002433
21906,DB01435,BE0002433
21906,DB01435,BE0003536
21907,DB01435,BE0003536
3457,DB01435,BE0002638
21907,DB01435,BE0002638
21906,DB01435,BE0002638
6484,DB01435,BE0001066
21910,DB01436,
21911,DB01436,
21912,DB01436,
21913,DB01436,
21914,DB01436,
21915,DB01436,
21916,DB01436,
21917,DB01436,
21918,DB01436,
21919,DB01436,
21920,DB01436,
21921,DB01436,
2198,DB01436,BE0000779
17,DB01436,BE0000779
3258,DB01436,BE0000779
3264,DB01436,BE0000443
21922,DB01436,BE0000412
3271,DB01436,BE0001141
3272,DB01436,BE0001141
3273,DB01436,BE0001141
3274,DB01436,BE0001141
3275,DB01436,BE0001141
21918,DB01436,BE0010059
21921,DB01436,BE0010059
21923,DB01437,BE0000795
21924,DB01437,BE0004797
16,DB01437,BE0002363
21925,DB01437,BE0003537
21926,DB01438,
21927,DB01438,
21928,DB01438,
21929,DB01438,
21930,DB01438,
21931,DB01438,
21932,DB01438,
21933,DB01438,
21934,DB01438,
21935,DB01438,
21936,DB01438,
21937,DB01438,
21938,DB01438,
21939,DB01438,
21940,DB01438,
21941,DB01438,
21942,DB01438,
21943,DB01438,
21944,DB01438,
21945,DB01438,
21946,DB01438,
21947,DB01438,
21948,DB01438,
21949,DB01438,BE0000141
21942,DB01438,BE0000141
21933,DB01438,BE0009708
21950,DB01440,
16,DB01440,BE0002340
16,DB01440,BE0000217
21951,DB01440,BE0010194
21952,DB01440,BE0010194
21953,DB01440,BE0010194
21954,DB01440,BE0004841
21955,DB01440,BE0004841
1661,DB01440,BE0000440
1661,DB01440,BE0000669
1665,DB01440,BE0000449
21969,DB01452,
21970,DB01452,
21971,DB01452,
21972,DB01452,
21973,DB01452,
21974,DB01452,
21975,DB01452,
21976,DB01452,
21977,DB01452,BE0000770
21978,DB01452,BE0000770
21979,DB01452,BE0000770
21980,DB01452,BE0000770
5791,DB01452,BE0000770
21981,DB01452,BE0000632
21982,DB01452,BE0000632
21982,DB01452,BE0000420
17,DB01452,BE0000420
5803,DB01452,BE0000420
15642,DB01452,BE0002705
5035,DB01452,BE0000537
21998,DB01459,
22001,DB01463,
22002,DB01463,
22003,DB01463,BE0000647
22004,DB01463,BE0000647
16,DB01463,BE0000756
16,DB01493,BE0000132
22039,DB01495,
18263,DB01501,
22063,DB01501,
22064,DB01501,
22065,DB01501,BE0000770
4661,DB01544,
18066,DB01544,
4662,DB01544,
14640,DB01544,
8487,DB01544,
3706,DB01544,BE0004797
3707,DB01544,BE0004797
3706,DB01544,BE0008668
3707,DB01544,BE0008668
16,DB01544,BE0000736
14274,DB01544,BE0000736
384,DB01544,BE0000736
3305,DB01544,BE0003336
22092,DB01544,BE0003679
22093,DB01544,BE0003679
3305,DB01544,BE0003549
3305,DB01544,BE0002793
22094,DB01544,BE0002638
5151,DB01544,BE0003533
22093,DB01544,BE0003541
22093,DB01544,BE0003677
22095,DB01544,BE0003536
22096,DB01546,
22097,DB01546,
22098,DB01546,
22099,DB01546,
22100,DB01546,
18302,DB01550,
22114,DB01550,
22115,DB01550,
22116,DB01550,
22117,DB01550,
22118,DB01550,
22119,DB01550,
22120,DB01550,
18278,DB01550,
22121,DB01551,
22122,DB01551,
22123,DB01551,
4069,DB01551,
4069,DB01551,BE0000770
16335,DB01551,BE0002638
9072,DB01551,BE0002363
6237,DB01551,BE0002363
22124,DB01551,BE0002363
22123,DB01551,BE0002363
22130,DB01556,
16,DB01556,BE0000749
4662,DB01558,
22131,DB01558,
3453,DB01558,
22132,DB01558,
22133,DB01558,
3706,DB01558,BE0004797
3707,DB01558,BE0004797
3706,DB01558,BE0008668
3707,DB01558,BE0008668
22134,DB01558,BE0002433
22135,DB01558,BE0002433
22134,DB01558,BE0003536
5151,DB01558,BE0003533
22133,DB01558,BE0003533
22136,DB01559,
3706,DB01559,BE0004797
3707,DB01559,BE0004797
3706,DB01559,BE0008668
3707,DB01559,BE0008668
16,DB01559,BE0000736
4752,DB01559,BE0003549
22137,DB01559,BE0003611
22137,DB01559,BE0003536
22137,DB01559,BE0002638
22157,DB01574,
22158,DB01574,
22159,DB01575,
3587,DB01576,
22160,DB01576,
22161,DB01576,
22162,DB01576,
22163,DB01576,
22164,DB01576,
22165,DB01576,
22166,DB01576,
3600,DB01576,BE0000118
3599,DB01576,BE0000118
22167,DB01576,BE0000486
22168,DB01576,BE0000486
22169,DB01576,BE0000486
22170,DB01576,BE0000647
22171,DB01576,BE0000647
22172,DB01576,BE0000647
3615,DB01576,BE0001044
3616,DB01576,BE0001044
3617,DB01576,BE0001044
3618,DB01576,BE0001044
3605,DB01576,BE0001044
17,DB01576,BE0000575
22173,DB01576,BE0004888
22174,DB01576,BE0004888
22175,DB01576,BE0001222
22160,DB01576,BE0000647
22176,DB01577,
22177,DB01577,
22178,DB01577,
22179,DB01577,
22180,DB01577,
3710,DB01577,
22181,DB01577,BE0000647
3603,DB01577,BE0000647
3604,DB01577,BE0000647
3605,DB01577,BE0000647
3606,DB01577,BE0000647
3607,DB01577,BE0000647
3608,DB01577,BE0000647
3625,DB01577,BE0000647
22182,DB01577,BE0000749
22183,DB01577,BE0000749
22184,DB01577,BE0000749
3625,DB01577,BE0000486
3599,DB01577,BE0000486
21382,DB01577,BE0000118
3599,DB01577,BE0000118
3600,DB01577,BE0000118
21383,DB01577,BE0000118
3625,DB01577,BE0000118
3599,DB01577,BE0004674
21363,DB01577,BE0004674
3625,DB01577,BE0004674
22185,DB01577,BE0001044
22186,DB01577,BE0001044
3615,DB01577,BE0001044
3616,DB01577,BE0001044
3617,DB01577,BE0001044
3618,DB01577,BE0001044
3605,DB01577,BE0001044
22187,DB01577,BE0000289
3599,DB01577,BE0000289
22188,DB01577,BE0000289
22187,DB01577,BE0000572
3599,DB01577,BE0000572
22187,DB01577,BE0000342
3599,DB01577,BE0000342
3599,DB01577,BE0002198
3781,DB01577,BE0002198
3599,DB01577,BE0002196
3781,DB01577,BE0002196
16,DB01577,BE0000575
16,DB01577,BE0000756
22189,DB01577,BE0002363
22190,DB01577,BE0002363
3631,DB01577,BE0003650
1762,DB01577,BE0000106
1763,DB01577,BE0000106
22193,DB01579,BE0000501
18302,DB01579,BE0000501
14662,DB01579,BE0000501
14662,DB01579,BE0000486
22193,DB01579,BE0000575
18302,DB01579,BE0000575
17,DB01579,BE0000575
14662,DB01579,BE0000575
22194,DB01580,
22195,DB01580,BE0000172
22196,DB01580,BE0000172
15132,DB01580,BE0000172
17,DB01580,BE0000172
16,DB01580,BE0000172
16422,DB01580,BE0001012
22197,DB01580,BE0000694
22198,DB01580,BE0000694
22199,DB01580,BE0000694
3716,DB01580,BE0002363
3717,DB01580,BE0002363
3718,DB01580,BE0002363
22200,DB01580,BE0002363
5231,DB01580,BE0003647
5202,DB01581,BE0000803
22201,DB01581,BE0000803
22202,DB01581,BE0000803
16,DB01581,BE0000803
8213,DB01581,BE0000530
10866,DB01581,BE0000530
5202,DB01582,BE0000803
22201,DB01582,BE0000803
22202,DB01582,BE0000803
16,DB01582,BE0000803
22203,DB01582,BE0004429
8213,DB01582,BE0000530
10866,DB01582,BE0000530
22204,DB01583,
5457,DB01583,BE0000687
5458,DB01583,BE0000687
5459,DB01583,BE0000687
5460,DB01583,BE0000687
5461,DB01583,BE0000687
5462,DB01583,BE0000687
8796,DB01583,BE0000687
17,DB01583,BE0000687
5462,DB01583,BE0000315
5463,DB01583,BE0000315
5464,DB01583,BE0000315
733,DB01583,BE0000315
5465,DB01583,BE0000315
8797,DB01583,BE0000315
8798,DB01583,BE0000315
8799,DB01583,BE0000315
4583,DB01583,BE0002887
3937,DB01583,BE0002887
22205,DB01583,BE0002887
22206,DB01583,BE0002638
5468,DB01583,BE0000337
5469,DB01583,BE0000337
5469,DB01583,BE0000537
5469,DB01583,BE0000530
5470,DB01583,BE0003642
5471,DB01583,BE0003642
5472,DB01583,BE0001004
5466,DB01583,BE0003659
5473,DB01583,BE0003659
5474,DB01583,BE0003653
5471,DB01583,BE0003644
5036,DB01583,BE0003660
733,DB01583,BE0003660
5475,DB01583,BE0003660
5476,DB01583,BE0003660
5470,DB01583,BE0003656
5474,DB01583,BE0003656
3417,DB01583,BE0003645
2186,DB01583,BE0000178
1592,DB01583,BE0003654
8800,DB01583,BE0001032
5477,DB01583,BE0001032
22207,DB01584,
22208,DB01586,
22209,DB01586,
22210,DB01586,
22211,DB01586,
22212,DB01586,
22213,DB01586,
22214,DB01586,
22215,DB01586,
22216,DB01586,
22217,DB01586,
22218,DB01586,
22219,DB01586,BE0000622
22220,DB01586,BE0000622
22221,DB01586,BE0000622
22222,DB01586,BE0000622
16,DB01586,BE0000741
16,DB01586,BE0009869
22223,DB01586,BE0001777
22224,DB01586,BE0001777
384,DB01586,BE0001777
22225,DB01586,BE0004866
22213,DB01586,BE0004866
22226,DB01586,BE0000703
22227,DB01586,BE0000703
22228,DB01586,BE0000703
5154,DB01586,BE0000703
384,DB01586,BE0000703
22229,DB01586,BE0003642
22230,DB01586,BE0003642
17572,DB01586,BE0003642
22231,DB01586,BE0003642
19471,DB01586,BE0001069
22229,DB01586,BE0001069
3027,DB01586,BE0001188
1066,DB01586,BE0003643
22232,DB01586,BE0003643
22233,DB01586,BE0003643
384,DB01586,BE0003643
22234,DB01586,BE0003644
22228,DB01586,BE0003644
7912,DB01586,BE0003644
384,DB01586,BE0003644
22208,DB01586,BE0010211
22235,DB01586,BE0010211
3706,DB01587,BE0004797
3707,DB01587,BE0004797
3706,DB01587,BE0008668
3707,DB01587,BE0008668
22236,DB01587,BE0002638
345,DB01587,BE0002638
6469,DB01587,BE0000530
10863,DB01587,BE0000530
4508,DB01587,BE0001032
7709,DB01587,BE0001032
3706,DB01588,BE0004797
3707,DB01588,BE0004797
3706,DB01588,BE0008668
3707,DB01588,BE0008668
16,DB01588,BE0000736
22236,DB01588,BE0002638
22237,DB01589,
22238,DB01589,
14774,DB01589,
3706,DB01589,
22239,DB01589,
22240,DB01589,
3706,DB01589,BE0004797
3707,DB01589,BE0004797
3706,DB01589,BE0008668
3707,DB01589,BE0008668
16,DB01589,BE0000736
22241,DB01589,BE0002638
22242,DB01589,BE0002638
22237,DB01589,BE0002638
22237,DB01589,BE0003536
22241,DB01589,BE0002793
22243,DB01590,
22244,DB01590,
22245,DB01590,
22246,DB01590,
22247,DB01590,BE0002386
22248,DB01590,BE0002386
22249,DB01590,BE0002386
22250,DB01590,BE0002386
22251,DB01590,BE0002386
22252,DB01590,BE0002386
17,DB01590,BE0002386
16,DB01590,BE0002386
22253,DB01590,BE0002638
22254,DB01590,BE0001004
22255,DB01590,BE0001004
22254,DB01590,BE0003659
22255,DB01590,BE0003659
22254,DB01590,BE0003642
22256,DB01591,
22257,DB01591,
22258,DB01591,
22259,DB01591,
17975,DB01591,BE0000045
17976,DB01591,BE0000045
22260,DB01591,BE0000045
17,DB01591,BE0000045
16,DB01591,BE0000045
22261,DB01591,BE0000045
384,DB01591,BE0000045
22262,DB01591,BE0000045
22263,DB01591,BE0000045
17976,DB01591,BE0000560
22260,DB01591,BE0000560
22261,DB01591,BE0000560
384,DB01591,BE0000560
22260,DB01591,BE0000405
22261,DB01591,BE0000405
384,DB01591,BE0000405
22260,DB01591,BE0000247
22261,DB01591,BE0000247
384,DB01591,BE0000247
17976,DB01591,BE0000092
22260,DB01591,BE0000092
22261,DB01591,BE0000092
384,DB01591,BE0000092
22256,DB01591,BE0003543
22256,DB01591,BE0002363
22256,DB01591,BE0002638
22264,DB01591,BE0002638
22258,DB01591,BE0002638
22256,DB01591,BE0004879
22258,DB01591,BE0004879
22265,DB01592,BE0000130
16,DB01592,BE0000130
22266,DB01592,BE0008725
22267,DB01592,BE0002217
22268,DB01592,BE0001608
22265,DB01592,BE0008990
22269,DB01592,BE0008991
22270,DB01592,BE0000399
22271,DB01592,BE0009013
22271,DB01592,BE0003175
22271,DB01592,BE0005817
22271,DB01592,BE0000113
22272,DB01592,BE0001140
22272,DB01592,BE0000510
22273,DB01593,
22274,DB01593,
22275,DB01593,
22276,DB01593,
22277,DB01593,
22278,DB01593,
22279,DB01593,
22280,DB01593,
22281,DB01593,
22282,DB01593,
22283,DB01593,
22284,DB01593,
22285,DB01593,
22286,DB01593,
22287,DB01593,
22288,DB01593,
22289,DB01593,
22290,DB01593,
22291,DB01593,
22292,DB01593,
22293,DB01593,
22294,DB01593,
22295,DB01593,
22296,DB01593,
22297,DB01593,
22298,DB01593,
22299,DB01593,
22300,DB01593,
22301,DB01593,
22302,DB01593,
22303,DB01593,
3526,DB01593,BE0005831
22304,DB01593,BE0001145
22305,DB01593,BE0001683
22305,DB01593,BE0004528
22305,DB01593,BE0005807
22305,DB01593,BE0000720
22305,DB01593,BE0003106
22305,DB01593,BE0002467
22305,DB01593,BE0008980
22305,DB01593,BE0005844
22305,DB01593,BE0004590
22305,DB01593,BE0003844
22305,DB01593,BE0004542
22306,DB01593,BE0000123
22307,DB01593,BE0000125
22308,DB01593,BE0004779
22309,DB01593,BE0004779
22310,DB01593,BE0005815
22311,DB01593,BE0002365
22311,DB01593,BE0003523
22312,DB01593,BE0008954
22313,DB01593,BE0005833
22314,DB01593,BE0002390
22268,DB01593,BE0001608
22315,DB01593,BE0005834
22316,DB01593,BE0000433
22317,DB01593,BE0001003
22318,DB01593,BE0003491
22319,DB01593,BE0005835
22320,DB01593,BE0000187
1926,DB01593,BE0000187
21457,DB01593,BE0008955
21457,DB01593,BE0008993
22321,DB01593,BE0000058
22322,DB01593,BE0008994
21458,DB01593,BE0003602
22323,DB01593,BE0003380
22324,DB01593,BE0005770
21462,DB01593,BE0005812
22325,DB01593,BE0005538
22326,DB01593,BE0004778
22327,DB01593,BE0009047
22327,DB01593,BE0000910
22327,DB01593,BE0001060
22327,DB01593,BE0009048
22327,DB01593,BE0001213
22327,DB01593,BE0003449
22327,DB01593,BE0000922
22327,DB01593,BE0009049
22327,DB01593,BE0005852
22327,DB01593,BE0001119
22327,DB01593,BE0009069
22327,DB01593,BE0002095
22327,DB01593,BE0002096
22327,DB01593,BE0002093
22327,DB01593,BE0001529
22327,DB01593,BE0003455
22328,DB01593,BE0004686
22328,DB01593,BE0009050
22328,DB01593,BE0009070
22327,DB01593,BE0000855
22329,DB01593,BE0009071
22327,DB01593,BE0009072
22327,DB01593,BE0009051
22327,DB01593,BE0003266
22327,DB01593,BE0001701
22330,DB01593,BE0009053
22327,DB01593,BE0009054
22327,DB01593,BE0009055
22327,DB01593,BE0001140
22327,DB01593,BE0003503
22327,DB01593,BE0003504
22331,DB01593,BE0009073
22327,DB01593,BE0009074
22332,DB01593,BE0004672
22327,DB01593,BE0009075
22327,DB01593,BE0000048
22327,DB01593,BE0009076
22333,DB01593,BE0000538
22327,DB01593,BE0001180
22327,DB01593,BE0004161
22327,DB01593,BE0000130
22334,DB01593,BE0000629
22327,DB01593,BE0009057
22327,DB01593,BE0009077
22327,DB01593,BE0009058
22327,DB01593,BE0005097
22327,DB01593,BE0005098
22327,DB01593,BE0009078
22327,DB01593,BE0000616
22327,DB01593,BE0009079
22327,DB01593,BE0009080
22327,DB01593,BE0009060
22327,DB01593,BE0009081
22327,DB01593,BE0009082
22327,DB01593,BE0009083
22327,DB01593,BE0009084
22327,DB01593,BE0002440
22335,DB01593,BE0001017
22327,DB01593,BE0009061
22327,DB01593,BE0009062
22327,DB01593,BE0009085
22327,DB01593,BE0009086
22327,DB01593,BE0009063
22327,DB01593,BE0009087
22327,DB01593,BE0009088
22327,DB01593,BE0009064
22327,DB01593,BE0003663
22327,DB01593,BE0004613
22327,DB01593,BE0000930
22327,DB01593,BE0009089
22336,DB01593,BE0003756
22327,DB01593,BE0005533
22327,DB01593,BE0000952
22327,DB01593,BE0009090
22327,DB01593,BE0009067
22327,DB01593,BE0000209
22337,DB01593,BE0000775
22327,DB01593,BE0000685
22327,DB01593,BE0000510
22327,DB01593,BE0000337
22327,DB01593,BE0001068
22338,DB01593,BE0009092
22338,DB01593,BE0009093
22338,DB01593,BE0003392
22339,DB01593,BE0001717
22280,DB01593,BE0000267
4661,DB01595,
18066,DB01595,
4662,DB01595,
22340,DB01595,
22341,DB01595,
3706,DB01595,BE0004797
3707,DB01595,BE0004797
3706,DB01595,BE0008668
3707,DB01595,BE0008668
16,DB01595,BE0000795
3696,DB01595,BE0000141
22342,DB01595,BE0002638
5151,DB01595,BE0003533
22343,DB01597,
22344,DB01597,
22345,DB01597,
22346,DB01597,
22347,DB01597,
22348,DB01597,
22349,DB01597,
15594,DB01597,
22350,DB01597,
22351,DB01597,BE0001148
22352,DB01597,BE0001148
22353,DB01597,BE0001148
22354,DB01597,BE0001148
22355,DB01597,BE0001148
22356,DB01597,BE0001148
17,DB01597,BE0001148
22343,DB01597,BE0001148
22357,DB01597,BE0001148
22346,DB01597,BE0001148
16,DB01597,BE0001148
22347,DB01597,BE0001148
22348,DB01597,BE0001148
17552,DB01597,BE0001066
3416,DB01597,BE0001066
17552,DB01597,BE0003645
3416,DB01597,BE0003645
22358,DB01598,
22359,DB01598,
22344,DB01598,
22354,DB01598,
22360,DB01598,
22361,DB01598,
22362,DB01598,
22345,DB01598,
22363,DB01598,
22364,DB01598,
8931,DB01598,
22348,DB01598,
22347,DB01598,
22350,DB01598,
22363,DB01598,BE0003579
22364,DB01598,BE0003579
22365,DB01598,BE0003579
22366,DB01598,BE0003579
22347,DB01598,BE0003579
22363,DB01598,BE0000488
22364,DB01598,BE0000488
22347,DB01598,BE0000488
22363,DB01598,BE0000588
22364,DB01598,BE0000588
22347,DB01598,BE0000588
22363,DB01598,BE0000790
22364,DB01598,BE0000790
22348,DB01598,BE0008485
22367,DB01598,BE0003189
22347,DB01598,BE0001148
22347,DB01598,BE0002015
22347,DB01598,BE0003894
22347,DB01598,BE0002831
22368,DB01598,BE0009747
22347,DB01598,BE0009747
22369,DB01599,BE0000119
22370,DB01599,BE0000119
22371,DB01599,BE0000119
22372,DB01599,BE0000119
22373,DB01599,BE0000119
22374,DB01599,BE0000119
22375,DB01599,BE0002705
17869,DB01600,BE0000017
17870,DB01600,BE0000017
17174,DB01600,BE0000017
17871,DB01600,BE0000017
22376,DB01600,BE0000262
17,DB01600,BE0000262
16,DB01600,BE0000262
22377,DB01601,
20259,DB01601,
22378,DB01601,
22379,DB01601,
20260,DB01601,
22380,DB01601,
9728,DB01601,
22381,DB01601,
22382,DB01601,
22383,DB01601,
4442,DB01601,BE0004854
22384,DB01601,BE0004854
4443,DB01601,BE0004854
17,DB01601,BE0004854
22385,DB01601,BE0004854
9741,DB01601,BE0002638
22386,DB01601,BE0002638
22387,DB01601,BE0002638
22377,DB01601,BE0002638
3456,DB01601,BE0002638
22386,DB01601,BE0002363
22377,DB01601,BE0002363
22377,DB01601,BE0002433
22386,DB01601,BE0002433
22386,DB01601,BE0003536
22388,DB01601,BE0003536
22386,DB01601,BE0003549
22386,DB01601,BE0002793
9743,DB01601,BE0002793
22389,DB01601,BE0002793
22390,DB01601,BE0002793
22391,DB01601,BE0002793
22392,DB01601,BE0002793
22386,DB01601,BE0004866
9728,DB01601,BE0004866
22383,DB01601,BE0000925
22383,DB01601,BE0000530
22393,DB01601,BE0001032
1059,DB01601,BE0001032
4512,DB01601,BE0001004
1059,DB01601,BE0001004
9728,DB01601,BE0001004
4512,DB01601,BE0003659
1059,DB01601,BE0003659
3466,DB01601,BE0000703
791,DB01601,BE0000703
384,DB01601,BE0000703
22394,DB01602,
22394,DB01602,BE0004840
22395,DB01603,BE0003618
6253,DB01603,BE0004644
6253,DB01603,BE0004335
6253,DB01603,BE0003624
6253,DB01603,BE0004643
6253,DB01603,BE0004290
22396,DB01604,
22397,DB01604,
17948,DB01604,BE0000576
22398,DB01605,
22399,DB01605,
22400,DB01605,
22401,DB01605,
22402,DB01605,
22399,DB01605,BE0000576
22403,DB01606,
22404,DB01606,
22405,DB01606,
22406,DB01606,
22407,DB01606,
22408,DB01606,
22409,DB01606,
22410,DB01606,
22411,DB01606,
22412,DB01606,
6252,DB01606,
22413,DB01606,
22414,DB01606,
22415,DB01606,
22416,DB01606,
22417,DB01606,BE0001568
22410,DB01606,BE0001568
22411,DB01606,BE0001568
22410,DB01606,BE0009681
22412,DB01606,BE0002015
22410,DB01606,BE0002015
16,DB01606,BE0000302
6255,DB01606,BE0001066
22418,DB01606,BE0001066
6255,DB01606,BE0003645
22419,DB01606,BE0003645
22418,DB01606,BE0003645
22420,DB01607,
22421,DB01607,BE0003577
9238,DB01608,BE0000020
21687,DB01608,BE0000289
17,DB01608,BE0000575
11700,DB01608,BE0000132
22422,DB01609,BE0004807
22423,DB01609,BE0004807
22424,DB01609,BE0004807
22425,DB01609,BE0004807
22426,DB01609,BE0004807
22427,DB01609,BE0004807
22428,DB01609,BE0002638
22429,DB01609,BE0003541
22429,DB01609,BE0003677
22430,DB01609,BE0003538
3937,DB01609,BE0002887
22431,DB01609,BE0002433
22432,DB01609,BE0002433
22433,DB01609,BE0002433
10892,DB01610,
17100,DB01610,BE0004796
17097,DB01610,BE0004796
17101,DB01610,BE0004796
17102,DB01610,BE0004796
16,DB01610,BE0000308
22434,DB01610,BE0001018
22434,DB01610,BE0001134
10892,DB01610,BE0000423
22435,DB01611,
22436,DB01611,
22437,DB01611,
22438,DB01611,
11425,DB01611,
22439,DB01611,
22440,DB01611,
11424,DB01611,
11423,DB01611,
4225,DB01611,
22441,DB01611,
22442,DB01611,
22443,DB01611,
11431,DB01611,
22444,DB01611,
22445,DB01611,BE0000155
11438,DB01611,BE0000155
16,DB01611,BE0000155
22445,DB01611,BE0001171
11438,DB01611,BE0001171
22446,DB01611,BE0004796
11424,DB01611,BE0000982
22435,DB01611,BE0002638
22437,DB01611,BE0002638
22441,DB01611,BE0002638
22447,DB01611,BE0002363
22441,DB01611,BE0002363
22441,DB01611,BE0002887
22436,DB01611,BE0000530
22436,DB01611,BE0004879
11448,DB01611,BE0001032
22448,DB01611,BE0001032
