drugbank_id,form,route,strength
DB11365,Liquid,Oral,.7 mg / mL
DB11365,Liquid,Oral,1.7 mg / mL
DB11365,Liquid,Oral,10.5 mg / pck
DB11365,Liquid,Oral,25 mg / 15 mL
DB11365,Liquid,Oral,25 mg/15mL
DB11365,Liquid,Oral,415.36 mg/236mL
DB11365,Liquid,Oral,8.3 mg/5mL
DB11365,Liquid,Oral,8.8 mg/1mL
DB11365,Liquid,Oral,8.8 mg/5mL
DB11365,Pill,Oral,
DB11365,Pill,Oral,15 mg/1
DB11365,Pill,Oral,25 mg/1
DB11365,Powder,,15 kg/15kg
DB11365,Powder,,50 kg/50kg
DB11365,Powder,Oral,1000 mg/1g
DB11365,Powder,Oral,20 mg/0.5g
DB11365,"Powder, for solution",Oral,
DB11365,"Powder, for solution",Oral,0.15 g
DB11365,"Powder, for suspension",Oral,
DB11365,Solution,Oral,
DB11365,Solution,Oral,1.5 mg/mL
DB11365,Solution,Oral,200.000 mg
DB11365,Solution,Oral,7.5 mg/5mL
DB11365,Syrup,Oral,
DB11365,Syrup,Oral,417.12 mg/237mL
DB11365,Syrup,Oral,8.8 mg/5mL
DB11365,Tablet,Oral,
DB11365,Tablet,Oral,
DB11365,Tablet,Oral,12 mg
DB11365,Tablet,Oral,12 mg/1
DB11365,Tablet,Oral,15 mg
DB11365,Tablet,Oral,15 mg/1
DB11365,Tablet,Oral,15.000 mg
DB11365,Tablet,Oral,17 mg
DB11365,Tablet,Oral,17.2 mg/1
DB11365,Tablet,Oral,17.200 mg
DB11365,Tablet,Oral,1700000 mg
DB11365,Tablet,Oral,19.110 mg
DB11365,Tablet,Oral,20 mg
DB11365,Tablet,Oral,25 mg/1
DB11365,Tablet,Oral,25 mg
DB11365,Tablet,Oral,374 mg
DB11365,Tablet,Oral,7.5 mg
DB11365,Tablet,Oral,8.6 mg / tab
DB11365,Tablet,Oral,8.6 mg/1
DB11365,Tablet,Oral,8.6 mg
DB11365,Tablet,Oral,8.60 mg
DB11365,Tablet,Oral,8.600 mg
DB11365,"Tablet, chewable",Oral,
DB11365,"Tablet, chewable",Oral,15 mg/1
DB11365,"Tablet, chewable",Oral,3 mg/1
DB11365,"Tablet, chewable",Oral,8.6 mg/1
DB11365,"Tablet, coated",Oral,
DB11365,"Tablet, coated",Oral,
DB11365,"Tablet, coated",Oral,12 MG
DB11365,"Tablet, coated",Oral,15 mg/1
DB11365,"Tablet, coated",Oral,185 mg
DB11365,"Tablet, coated",Oral,20 mg
DB11365,"Tablet, coated",Oral,25 mg/1
DB11365,"Tablet, coated",Oral,8.6 mg/1
DB11365,"Tablet, delayed release",Oral,20 mg
DB11365,"Tablet, film coated",Oral,
DB11365,"Tablet, film coated",Oral,17.2 mg/1
DB11365,"Tablet, film coated",Oral,25 mg/1
DB11365,"Tablet, film coated",Oral,8.6 mg/1
DB11365,"Tablet, sugar coated",Oral,15 mg/1
DB11365,"Tablet, sugar coated",Oral,20 mg/1
DB11365,"Tablet, sugar coated",Oral,25 mg/1
DB11386,Liquid,Dental,
DB11386,Liquid,Ophthalmic,
DB11386,Liquid,Topical,
DB11386,Lotion,Ophthalmic,
DB11386,Lozenge,Oral,
DB11386,Ointment,Nasal,
DB11386,Ointment,Topical,
DB11386,Paste,Dental,
DB11386,Solution,Nasal,
DB11386,Solution,Oral,
DB11386,Solution / drops,Auricular (otic),
DB11431,Solution,Topical,
DB11431,Tablet,Oral,2 mg/1
DB11460,,Intramuscular,
DB11460,Capsule,Oral,1000 mg
DB11460,Capsule,Oral,500 mg
DB11460,"Capsule, liquid filled",Oral,
DB11482,Gel,Topical,
DB11482,Kit,Cutaneous,
DB11482,Liquid,Nasal; Respiratory (inhalation),
DB11482,Liquid,Respiratory (inhalation),
DB11482,Liquid,Topical,
DB11482,Oil,Topical,
DB11482,Oil,Topical,1.2 mg/50mg
DB11482,Ointment,Topical,
DB11482,Ointment,Topical,107.5 mg
DB11482,Spray,Topical,
DB11482,Stick,Topical,
DB11482,Suppository,Rectal,
DB11482,Tincture,Respiratory (inhalation); Topical,
DB11496,Kit,Cutaneous,
DB11502,Liquid,Ophthalmic,
DB11560,Tablet,Oral,200.000 mg
DB11560,"Tablet, film coated",Oral,
DB11560,"Tablet, film coated",Oral,200 mg/1
DB11560,"Tablet, film coated",Oral,200 MG
DB11563,,Intravenous,2 mg/ml
DB11563,"Injection, solution, concentrate",Intravenous,2 mg/1mL
DB11563,"Injection, solution, concentrate",Intravenous,2 MG/ML
DB11563,Solution,Intravenous,2 mg / mL
DB11563,"Solution, concentrate",Intravenous,20 mg
DB11569,,Subcutaneous,40 mg
DB11569,,Subcutaneous,80 mg
DB11569,"Injection, solution",Parenteral,80 mg/1ml
DB11569,"Injection, solution",Parenteral,80 mg/ml
DB11569,"Injection, solution",Parenteral; Subcutaneous,80 MG
DB11569,"Injection, solution",Subcutaneous,20 mg/0.25mL
DB11569,"Injection, solution",Subcutaneous,40 mg/0.5mL
DB11569,"Injection, solution",Subcutaneous,80 mg/1mL
DB11569,"Injection, solution",Subcutaneous,80 mg/ml
DB11569,"Injection, solution",Subcutaneous,80 mg
DB11569,Solution,Subcutaneous,80 mg / mL
DB11569,Solution,Subcutaneous,80 mg
DB11569,Solution,Subcutaneous,80.000 mg
DB11570,Cream,Topical,
DB11570,Cream,Topical,5 %
DB11570,Emulsion,Topical,
DB11570,Gel,Topical,
DB11570,Gel,Topical,4 %
DB11570,Jelly,Topical,
DB11570,Kit; ointment; stick,Topical,
DB11570,Kit; stick,Topical,
DB11570,Lipstick,Topical,
DB11570,Liquid,Topical,
DB11570,Liquid,Topical,1 %
DB11570,Lotion,Topical,
DB11570,Lotion,Topical,1 %
DB11570,Lotion,Topical,2.5 %
DB11570,Lotion,Topical,2.7 %
DB11570,Lotion,Topical,3.5 %
DB11570,Lotion,Topical,4.85 %
DB11570,Lotion,Topical,5 %
DB11570,Lotion,Topical,5.75 %
DB11570,Lotion,Topical,8 %
DB11570,Oil,Topical,
DB11570,Ointment,Topical,
DB11570,Ointment,Topical,1.5 %
DB11570,Ointment,Topical,8 %
DB11570,Spray,Topical,
DB11570,Spray,Topical,8 %
DB11570,Stick,Topical,
DB11570,Stick,Topical,1.5 mg/1g
DB11570,Stick,Topical,1.5 %
DB11571,,Topical,
DB11571,"Injection, powder, lyophilized, for solution",Intralesional,2500 IU
DB11571,"Injection, powder, lyophilized, for solution",Topical,1000 IU
DB11571,Kit,Topical,
DB11571,"Kit; powder, for solution",Topical,
DB11571,Kit; solution,Topical,
DB11571,Liquid,Topical,1000 [iU]/1mL
DB11571,Patch,Topical,
DB11571,Powder,Topical,
DB11571,"Powder, for solution",Topical,2000 [iU]/2mL
DB11571,Solution,Intralesional; Irrigation,
DB11571,Solution,Other,70 mg/ml
DB11571,Solution,Topical,
DB11571,Sponge,Topical,
DB11572,Kit,Topical,1000 [iU]/1mL
DB11572,"Kit; powder, for solution",Topical,1000 [iU]/1mL
DB11572,"Powder, for solution",Topical,24000 unit / vial
DB11572,"Powder, for solution",Topical,6000 unit / vial
DB11573,Aerosol,Topical,
DB11573,Aerosol,Topical,0.25 g/1mL
DB11573,Aerosol,Topical,10 %
DB11573,Aerosol,Topical,10 g/100g
DB11573,Aerosol,Topical,12 g/100g
DB11573,Aerosol,Topical,12 %
DB11573,Aerosol,Topical,12.5 %
DB11573,Aerosol,Topical,13.4 %
DB11573,Aerosol,Topical,18 %
DB11573,Aerosol,Topical,20.9 g/100g
DB11573,Aerosol,Topical,200 mg/1g
DB11573,Aerosol,Topical,250 mg/1g
DB11573,Aerosol,Topical,8.2 % w/w
DB11573,Aerosol,Topical,8.2 %
DB11573,Aerosol,Topical,8.8 g/100g
DB11573,Aerosol,Topical,8.8 %
DB11573,Aerosol,Topical,9.2 %
DB11573,Aerosol,Topical,9.5 % / g
DB11573,Aerosol,Topical,9.5 %
DB11573,Aerosol,Topical,9.9 %
DB11573,"Aerosol, spray",Intradermal; Topical,0.24 g/1g
DB11573,"Aerosol, spray",Topical,0.194 g/1g
DB11573,"Aerosol, spray",Topical,0.23 g/1g
DB11573,"Aerosol, spray",Topical,0.24 g/1g
DB11573,"Aerosol, spray",Topical,0.24 g/1mL
DB11573,"Aerosol, spray",Topical,0.246 g/1g
DB11573,"Aerosol, spray",Topical,100 g/100g
DB11573,"Aerosol, spray",Topical,16 g/100g
DB11573,"Aerosol, spray",Topical,19.1 g/100g
DB11573,"Aerosol, spray",Topical,20 g/100g
DB11573,"Aerosol, spray",Topical,20.2 g/100g
DB11573,"Aerosol, spray",Topical,200 mg/1g
DB11573,"Aerosol, spray",Topical,23 g/100g
DB11573,"Aerosol, spray",Topical,23.3 g/100g
DB11573,"Aerosol, spray",Topical,23.5 g/100g
DB11573,"Aerosol, spray",Topical,24.1 g/100g
DB11573,"Aerosol, spray",Topical,24.5 g/100g
DB11573,"Aerosol, spray",Topical,24.6 g/1g
DB11573,"Aerosol, spray",Topical,246 mg/1g
DB11573,"Aerosol, spray",Topical,25 g/100g
DB11573,"Aerosol, spray",Topical,250 mg/1g
DB11573,"Aerosol, spray",Topical,8.8 g/100g
DB11573,Cloth,Topical,0.15 g/1g
DB11573,Cloth,Topical,0.2 mg/1mL
DB11573,Cream,Topical,
DB11573,Cream,Topical,100 mg/1mL
DB11573,Cream,Topical,11 g/57g
DB11573,Cream,Topical,11.4 g/57g
DB11573,Cream,Topical,12 mg/100g
DB11573,Cream,Topical,12.5 g / 100 g
DB11573,Cream,Topical,120 mg/1mL
DB11573,Cream,Topical,128 mg/1mL
DB11573,Cream,Topical,140 mg/1mL
DB11573,Cream,Topical,150 mg/75g
DB11573,Cream,Topical,160 mg/1g
DB11573,Cream,Topical,19 %
DB11573,Cream,Topical,20 g/100g
DB11573,Cream,Topical,20 %
DB11573,Cream,Topical,20.06 %
DB11573,Cream,Topical,200 mg/1mL
DB11573,Cream,Topical,200 mg/1g
DB11573,Cream,Topical,28 g/100g
DB11573,Cream,Topical,50 mg/100g
DB11573,Cream,Topical,63 mg/1mL
DB11573,Cream,Topical,80 mg/1mL
DB11573,Emulsion,Topical,150 mg/1mL
DB11573,Emulsion,Topical,200 mg/1g
DB11573,Emulsion,Topical,280 mL/1000mL
DB11573,Gel,Topical,
DB11573,Gel,Topical,13.5 g/60mL
DB11573,Gel,Topical,145 mg/1mL
DB11573,Gel,Topical,150 mg/1mL
DB11573,Gel,Topical,20 g/100g
DB11573,Gel,Topical,207 mg/1mL
DB11573,Gel,Topical,45 mg/1mL
DB11573,Gel,Topical,5.67 g/56.7g
DB11573,Gel,Topical,7.25 mL/50mL
DB11573,Gel,Topical,7.8 mL/100mL
DB11573,Kit,Topical,140 mg/1mL
DB11573,Liquid,Topical,
DB11573,Liquid,Topical,0.045 g/1mL
DB11573,Liquid,Topical,0.1 g/1g
DB11573,Liquid,Topical,0.1128 g/1mL
DB11573,Liquid,Topical,0.18 g/1mL
DB11573,Liquid,Topical,0.25 g/1
DB11573,Liquid,Topical,0.25 g/1mL
DB11573,Liquid,Topical,10 g/100mL
DB11573,Liquid,Topical,10 mg/1mL
DB11573,Liquid,Topical,10 mL/100mL
DB11573,Liquid,Topical,10 g/100g
DB11573,Liquid,Topical,10 mg/100mL
DB11573,Liquid,Topical,100 mg/1mL
DB11573,Liquid,Topical,100 g/100mL
DB11573,Liquid,Topical,12.3 g/100mL
DB11573,Liquid,Topical,12.5 g/100mL
DB11573,Liquid,Topical,14 g/100mL
DB11573,Liquid,Topical,140 mg/1mL
DB11573,Liquid,Topical,144 mg/1mL
DB11573,Liquid,Topical,15 mg/100mL
DB11573,Liquid,Topical,15 g/100mL
DB11573,Liquid,Topical,15 g/100g
DB11573,Liquid,Topical,15 mL/100mL
DB11573,Liquid,Topical,15.5 %
DB11573,Liquid,Topical,150 mg/1mL
DB11573,Liquid,Topical,16 1/100mL
DB11573,Liquid,Topical,16 %
DB11573,Liquid,Topical,160 mg/1mL
DB11573,Liquid,Topical,17.5 %
DB11573,Liquid,Topical,18 %
DB11573,Liquid,Topical,18 g/100mL
DB11573,Liquid,Topical,180 mg/1mL
DB11573,Liquid,Topical,182 mg/1mL
DB11573,Liquid,Topical,190 mg/1mL
DB11573,Liquid,Topical,20 %
DB11573,Liquid,Topical,20 g/100g
DB11573,Liquid,Topical,20 mg/100mL
DB11573,Liquid,Topical,20 g/103mL
DB11573,Liquid,Topical,20 g/100mL
DB11573,Liquid,Topical,200 mg/1mL
DB11573,Liquid,Topical,22 %
DB11573,Liquid,Topical,22 mL/100mL
DB11573,Liquid,Topical,22 g/100mL
DB11573,Liquid,Topical,22.5 %
DB11573,Liquid,Topical,25 mL/100mL
DB11573,Liquid,Topical,25 g/50mL
DB11573,Liquid,Topical,25 g/100mL
DB11573,Liquid,Topical,250 mg/1mL
DB11573,Liquid,Topical,4.5 g/100mL
DB11573,Liquid,Topical,45 mg/1mL
DB11573,Liquid,Topical,50 g/100mL
DB11573,Liquid,Topical,70 mL/100mL
DB11573,Liquid,Topical,78 mg/1mL
DB11573,Liquid,Topical,79 mg/1mL
DB11573,Liquid,Topical,8 g/100g
DB11573,Lotion,Topical,
DB11573,Lotion,Topical,100 mg/ml
DB11573,Lotion,Topical,11 g/50g
DB11573,Lotion,Topical,12.3 g/100g
DB11573,Lotion,Topical,120 mg/1mL
DB11573,Lotion,Topical,155 mg/1mL
DB11573,Lotion,Topical,16 g/100g
DB11573,Lotion,Topical,160 mg/1mL
DB11573,Lotion,Topical,17.5 %
DB11573,Lotion,Topical,176 mg / mL
DB11573,Lotion,Topical,20 %
DB11573,Lotion,Topical,22.5 %
DB11573,Lotion,Topical,25 g/100g
DB11573,Lotion,Topical,25 %
DB11573,Lotion,Topical,250 mg/1mL
DB11573,Lotion,Topical,45 mg/1mL
DB11573,Lotion,Topical,78 mg/1mL
DB11573,"Paste, dentifrice",Oral,
DB11573,Patch,Cutaneous,1.2 mg/12mg
DB11573,Solution,Topical,0.1 mg/1mL
DB11573,Solution,Topical,10 g/100mL
DB11573,Solution,Topical,10 mg/100mL
DB11573,Solution,Topical,14 g/100mL
DB11573,Solution,Topical,14 mg/100mL
DB11573,Solution,Topical,15 g/100g
DB11573,Solution,Topical,18 %
DB11573,Solution,Topical,200 mg/1mL
DB11573,Solution,Topical,36 mL/65mL
DB11573,Solution,Topical,78 mg/100mL
DB11573,Spray,Cutaneous,3 mL/100mL
DB11573,Spray,Topical,
DB11573,Spray,Topical,0.045 g/1mL
DB11573,Spray,Topical,0.13 g/1g
DB11573,Spray,Topical,10.95 %
DB11573,Spray,Topical,12 g/125g
DB11573,Spray,Topical,13 g/100mL
DB11573,Spray,Topical,13 mg/100mL
DB11573,Spray,Topical,130 mg/1mL
DB11573,Spray,Topical,15 g/100mL
DB11573,Spray,Topical,15 %
DB11573,Spray,Topical,20.2 g/100g
DB11573,Spray,Topical,24.1 g/100g
DB11573,Spray,Topical,25 g/100mL
DB11573,Spray,Topical,25 g/100g
DB11573,Spray,Topical,3 g/100mL
DB11573,Spray,Topical,3.78 g/200g
DB11573,Spray,Topical,30 g/150mL
DB11573,Spray,Topical,7.90 mL/100mL
DB11573,Spray,Topical,78 mg/1mL
DB11573,Spray,Topical,9.05 g/45g
DB11573,Stick,Cutaneous,14.4 1/1
DB11573,Stick,Topical,0.16 g/1g
DB11573,Stick,Topical,0.19 g/1g
DB11573,Stick,Topical,0.22 g/1g
DB11573,Stick,Topical,0.23 g/1g
DB11573,Stick,Topical,1 g/100g
DB11573,Stick,Topical,11.4 g/57g
DB11573,Stick,Topical,11.4 1/57g
DB11573,Stick,Topical,12.3 g/12.3mL
DB11573,Stick,Topical,15 g / 100 g
DB11573,Stick,Topical,15 %
DB11573,Stick,Topical,15 g/75g
DB11573,Stick,Topical,15 g/100g
DB11573,Stick,Topical,17.6 g/100g
DB11573,Stick,Topical,18 g / 100 g
DB11573,Stick,Topical,18 %
DB11573,Stick,Topical,18 g/100g
DB11573,Stick,Topical,19.6 g/100g
DB11573,Stick,Topical,20 %
DB11573,Stick,Topical,20 g/100g
DB11573,Stick,Topical,200 mg/1g
DB11573,Stick,Topical,22 g/100mL
DB11573,Stick,Topical,220 mg/1g
DB11573,Stick,Topical,23 g/100g
DB11573,Stick,Topical,25 %
DB11573,Stick,Topical,25 g/100g
DB11573,Stick,Topical,25 g/100mL
DB11573,Stick,Topical,290.25 mg/1mL
DB11573,Stick,Topical,30 %
DB11573,Stick,Topical,50 mL/50mL
DB11573,Stick,Topical,52 mg/1g
DB11573,Stick,Topical,7.8 g/100g
DB11573,Stick,Topical,9.2 g/64g
DB11573,Suspension,Topical,15 g / 100 g
DB11573,Swab,Topical,15 g/100g
DB11574,Tablet,Oral,
DB11574,"Tablet, coated",Oral,
DB11574,"Tablet, film coated",Oral,
DB11574,"Tablet, film coated",Oral,50.00 mg
DB11575,Tablet,Oral,
DB11575,"Tablet, coated",Oral,
DB11575,"Tablet, film coated",Oral,
DB11575,"Tablet, film coated",Oral,50.00 mg
DB11576,"Aerosol, spray",Topical,
DB11576,Cream,Topical,
DB11576,Dressing,Topical,
DB11576,Liquid,Topical,
DB11576,Lotion,Cutaneous,
DB11576,Lotion,Topical,
DB11576,Ointment,Rectal; Topical,
DB11576,Ointment,Topical,
DB11576,Paste,Topical,
DB11576,Powder,Topical,
DB11576,Suspension,Topical,
DB11577,Injection,Intramuscular; Intravenous,4 mg/mL
DB11577,Injection,Intravenous,8 mg/1mL
DB11577,"Injection, solution",Intramuscular; Intravenous,8 mg/1mL
DB11577,"Injection, solution",Intravenous,40 MG/10ML
DB11577,"Injection, solution",Ureteral,
DB11577,Solution,Intramuscular; Intravenous,0.8 %
DB11578,Cream,Topical,
DB11578,Suppository,Rectal,
DB11579,Cream,Topical,
DB11579,Emulsion,Ophthalmic,
DB11579,Liquid,Topical,
DB11579,Liquid,Topical,100 %
DB11579,Liquid,Topical,63.4 %
DB11579,Liquid,Topical,91 %
DB11579,Lotion,Topical,
DB11579,Lotion,Topical,6 % w/w
DB11579,Oil,Cutaneous,
DB11579,Oil,Topical,100 % v/v
DB11579,Ointment,Ophthalmic,
DB11579,Ointment,Rectal; Topical,
DB11579,Powder,Topical,
DB11579,Solution,Ophthalmic,
DB11579,Solution / drops,Ophthalmic,
DB11580,,Intravenous,1100 mg
DB11580,,Intravenous,300 mg
DB11580,,Subcutaneous,245 mg
DB11580,"Injection, solution",Subcutaneous,245 mg
DB11580,"Injection, solution, concentrate",Intravenous,10 mg / mL
DB11580,"Injection, solution, concentrate",Intravenous,100 mg/mL
DB11580,"Injection, solution, concentrate",Intravenous,1100 mg/11mL
DB11580,"Injection, solution, concentrate",Intravenous,1100 MG
DB11580,"Injection, solution, concentrate",Intravenous,300 mg/30mL
DB11580,"Injection, solution, concentrate",Intravenous,300 mg/3mL
DB11580,"Injection, solution, concentrate",Intravenous,300 MG
DB11580,Kit; solution,Subcutaneous,245 mg/3.5mL
DB11580,Solution,Intravenous,1100 mg / 11 mL
DB11580,Solution,Intravenous,300 mg / 3 mL
DB11580,"Solution, concentrate",Intravenous,100 mg
DB11581,Kit; tablet,Oral,
DB11581,"Kit; tablet, film coated",Oral,
DB11581,Tablet,Oral,10 mg
DB11581,Tablet,Oral,100 mg
DB11581,Tablet,Oral,50 mg
DB11581,"Tablet, coated",Oral,10 mg
DB11581,"Tablet, film coated",Oral,
DB11581,"Tablet, film coated",Oral,10 mg/1
DB11581,"Tablet, film coated",Oral,10 mg
DB11581,"Tablet, film coated",Oral,10.0 mg
DB11581,"Tablet, film coated",Oral,100 mg/1
DB11581,"Tablet, film coated",Oral,100 mg
DB11581,"Tablet, film coated",Oral,100.0 mg
DB11581,"Tablet, film coated",Oral,50 mg/1
DB11581,"Tablet, film coated",Oral,50 mg
DB11581,"Tablet, film coated",Oral,50.0 mg
DB11583,Gel,Cutaneous,
DB11583,Gel,Dental; Topical,
DB11583,Gel,Oral,
DB11583,Gel,Submucosal,0.01 % w/w
DB11583,Gel,Topical,
DB11583,Lozenge,Oral,
DB11584,Elixir,Oral,
DB11584,Liquid,Oral,
DB11585,Aerosol,Topical,
DB11585,Cream,Topical,
DB11585,Gel,Topical,
DB11585,Lotion,Topical,
DB11585,Spray,Topical,
DB11585,Stick,Topical,
DB11586,Capsule,Not applicable,100 mg/1
DB11586,Capsule,Oral,100 mg
DB11586,Capsule,Oral,100.000 mg
DB11586,"Capsule, liquid filled",Oral,100 mg
DB11587,Syrup,Oral,
DB11588,Gas,Respiratory (inhalation),
DB11589,Gas,Respiratory (inhalation),
DB11590,Kit,Cutaneous,
DB11590,Liquid,Ophthalmic,
DB11590,Solution,Topical,0.1 g
DB11590,Tincture,Topical,
DB11591,Solution,Oral,
DB11591,Solution,Oral,2.5 MG/ML
DB11591,Solution,Oral,2.5 mg / mL
DB11591,Solution,Oral,2.5 mg
DB11591,Solution,Oral,250.000 mg
DB11591,Solution,Oral; Unknown,
DB11591,Solution / drops,Ophthalmic,6 mg/ml
DB11591,Tablet,Oral,
DB11591,Tablet,Oral,10 mg
DB11591,Tablet,Oral,10.000 mg
DB11591,Tablet,Oral,20 mg
DB11591,Tablet,Oral,20.00 mg
DB11591,Tablet,Oral,20.000 mg
DB11591,"Tablet, orally disintegrating",Oral,
DB11591,"Tablet, orally disintegrating",Oral,10 MG/TABLET
DB11591,"Tablet, orally disintegrating",Oral,10 mg
DB11591,"Tablet, orally disintegrating",Oral,20 mg
DB11594,"Aerosol, spray",Respiratory (inhalation),
DB11594,Cream,Topical,
DB11594,Dressing,Topical,
DB11594,Dressing,Topical,.15 %
DB11594,Lozenge,Oral,0.5 MG
DB11594,Lozenge,Oral,1.5 mg / loz
DB11594,Mouthwash,Oral,
DB11594,Powder,Topical,
DB11594,Spray,Nasal,
DB11594,Tablet,Oral,
DB11595,,Intravenous,1200 mg
DB11595,,Intravenous,840 mg
DB11595,,Subcutaneous,1875 mg
DB11595,Injection,Subcutaneous,
DB11595,"Injection, solution",Intravenous,1200 mg/20mL
DB11595,"Injection, solution",Intravenous,840 mg/14mL
DB11595,"Injection, solution",Subcutaneous,1875 mg
DB11595,"Injection, solution, concentrate",Intravenous,1200 mg/20ml
DB11595,"Injection, solution, concentrate",Intravenous,60 mg/1ml
DB11595,"Injection, solution, concentrate",Intravenous,60 mg/ml
DB11595,"Injection, solution, concentrate",Intravenous; Parenteral,1200 MG
DB11595,"Injection, solution, concentrate",Intravenous; Parenteral,840 MG
DB11595,"Injection, solution, concentrate",Parenteral,1200 mg/20ml
DB11595,"Injection, solution, concentrate",Parenteral,840 mg/14ml
DB11595,Solution,Intravenous,1200 mg / 20 mL
DB11595,Solution,Intravenous,1200 mg
DB11595,Solution,Intravenous,1200.000 mg
DB11595,Solution,Intravenous,840 mg/14ml
DB11595,Solution,Intravenous,840 mg / 14 mL
DB11595,Solution,Subcutaneous,125 mg / mL
DB11595,Solution,Subcutaneous,1875.000 mg
DB11596,Capsule,Oral,
DB11596,"Granule, for solution",Oral,2.5 MG
DB11596,"Granule, for solution",Oral,5 mg
DB11596,Injection,Intravenous,10 mg/1mL
DB11596,"Injection, powder, for solution",Intramuscular,1.5 MG/3ML
DB11596,"Injection, powder, for solution",Intramuscular; Intravenous; Parenteral,
DB11596,"Injection, powder, for solution",Intramuscular; Intravenous; Parenteral,100 MG
DB11596,"Injection, powder, for solution",Intramuscular; Intravenous; Parenteral,175 MG
DB11596,"Injection, powder, for solution",Intramuscular; Intravenous; Parenteral,25 MG
DB11596,"Injection, powder, for solution",Intravenous,10 MG/ML
DB11596,"Injection, powder, for solution",Intravenous,100 MG
DB11596,"Injection, powder, for solution",Intravenous,175 MG
DB11596,"Injection, powder, for solution",Intravenous,25 MG
DB11596,"Injection, powder, for solution",Parenteral,7.5 MG/1ML
DB11596,"Injection, powder, lyophilized, for solution",Intravenous,1.5 mg
DB11596,"Injection, powder, lyophilized, for solution",Intravenous,10 mg/1mL
DB11596,"Injection, powder, lyophilized, for solution",Intravenous,175 mg/3.5mL
DB11596,"Injection, powder, lyophilized, for solution",Intravenous,300 mg/6mL
DB11596,"Injection, powder, lyophilized, for solution",Intravenous,50 mg/5mL
DB11596,"Injection, powder, lyophilized, for solution",Intravenous,50 mg/1
DB11596,"Injection, solution",Intramuscular,1.5 MG/1ML
DB11596,"Injection, solution",Intravenous,10 mg/1
DB11596,"Injection, solution",Intravenous,10 mg/1mL
DB11596,"Injection, solution",Intravenous,175 mg/17.5mL
DB11596,"Injection, solution",Intravenous,250 mg/25mL
DB11596,"Injection, solution",Intravenous,50 MG/ML
DB11596,"Powder, for solution",Intravenous,100 MG
DB11596,"Powder, for solution",Intravenous,175 MG
DB11596,Solution,Oral,7.5 MG/10ML
DB11596,Tablet,Oral,
DB11596,Tablet,Oral,15 MG
DB11596,Tablet,Oral,4 MG
DB11596,Tablet,Oral,7.5 MG
DB11597,,Intramuscular,
DB11597,Injection,Intramuscular,1500 IU/dose
DB11597,Injection,Intramuscular; Intravenous,1500 IU/ml
DB11597,Injection,Intramuscular; Intravenous,300 mcg/2ml
DB11597,"Injection, powder, for solution",Intramuscular,
DB11597,"Injection, powder, for solution",Intramuscular,1250 U.I./2ML
DB11597,"Injection, powder, for solution",Intramuscular,200 MCG
DB11597,"Injection, powder, for solution",Intramuscular,300 MCG
DB11597,"Injection, powder, lyophilized, for solution",Intramuscular,300 mcg
DB11597,"Injection, solution",Intramuscular,
DB11597,"Injection, solution",Intramuscular,100 mcg/2ml
DB11597,"Injection, solution",Intramuscular,1500 UI/2ML
DB11597,"Injection, solution",Intramuscular,1500 IU/2ml
DB11597,"Injection, solution",Intramuscular,1500 iu
DB11597,"Injection, solution",Intramuscular,300 ug/1
DB11597,"Injection, solution",Intramuscular,300 MCG/2ML
DB11597,"Injection, solution",Intramuscular,300 mcg
DB11597,"Injection, solution",Intramuscular,50 ug/1
DB11597,"Injection, solution",Intramuscular,625 IU/ml
DB11597,"Injection, solution",Intramuscular; Intravenous,1500 [iU]/1.3mL
DB11597,"Injection, solution",Intramuscular; Intravenous,15000 [iU]/13mL
DB11597,"Injection, solution",Intramuscular; Intravenous,2500 [iU]/2.2mL
DB11597,"Injection, solution",Intramuscular; Intravenous,300 mcg
DB11597,"Injection, solution",Intramuscular; Intravenous,300 mcg/2ml
DB11597,"Injection, solution",Intramuscular; Intravenous,5000 [iU]/4.4mL
DB11597,"Injection, solution",Parenteral,200 MICROGRAMMI/2ML
DB11597,"Injection, solution",Parenteral,300 MICROGRAMMI/2ML
DB11597,"Injection, solution",Parenteral,625 IU/ml
DB11597,Kit,Intramuscular; Intravenous,
DB11597,Kit,Intramuscular; Intravenous,1500 unit / kit
DB11597,Kit,Intramuscular; Intravenous,5000 unit / kit
DB11597,Kit,Intramuscular; Intravenous,600 unit / kit
DB11597,Liquid,Intramuscular,16.5 %
DB11597,Liquid,Intramuscular; Intravenous,1500 [iU]/1
DB11597,Liquid,Intramuscular; Intravenous,1500 [iU]/1mL
DB11597,Liquid,Intramuscular; Intravenous,15000 [iU]/1
DB11597,Liquid,Intramuscular; Intravenous,15000 [iU]/1mL
DB11597,Liquid,Intramuscular; Intravenous,2500 [iU]/1
DB11597,Liquid,Intramuscular; Intravenous,2500 [iU]/1mL
