drugbank_id,entity_type,name,url,company,generic_flag
DB00397,packager,Lark Pharmaceuticals Inc.,http://www.larklab.com,,
DB00397,packager,Llorens Pharmaceutical,http://www.llorenspharm.com,,
DB00397,packager,Long Island Pharmacal,,,
DB00397,packager,Major Pharmaceuticals,http://www.majorpharmaceuticals.com,,
DB00397,packager,Mallinckrodt Inc.,http://www.mallinckrodt.com,,
DB00397,packager,Mcgregor Pharmaceuticals Inc.,,,
DB00397,packager,Midland Pharmaceutical LLC,,,
DB00397,packager,Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,,
DB00397,packager,Nexgen Pharma Inc.,http://www.nexgenpharma.com,,
DB00397,packager,Norega Laboratories Inc.,,,
DB00397,packager,Novartis AG,http://www.novartis.com,,
DB00397,packager,Pamlab LLC,http://www.pamlab.com,,
DB00397,packager,Patient First Corp.,http://www.patientfirst.com,,
DB00397,packager,PD-Rx Pharmaceuticals Inc.,http://www.pdrx.com,,
DB00397,packager,Pecos Pharmaceutical Inc.,,,
DB00397,packager,Pharmaceutical Utilization Management Program VA Inc.,,,
DB00397,packager,Pharmedix,http://www.pharmedixrx.com,,
DB00397,packager,Physicians Total Care Inc.,http://www.physicianstotalcare.com,,
DB00397,packager,Prometic Pharma Inc.,http://www.prometic.com,,
DB00397,packager,Qualitest,http://www.worldoftest.com,,
DB00397,packager,Respa Pharmaceuticals Inc.,http://www.respainc.com,,
DB00397,packager,Sandhills Packaging Inc.,http://www.sandhillspackaging.com,,
DB00397,packager,Sanofi-Aventis Inc.,http://www.sanofi-aventis.com,,
DB00397,packager,Seatrace Pharmaceuticals Inc.,,,
DB00397,packager,Southwood Pharmaceuticals,http://www.southwoodhealthcare.com,,
DB00397,packager,St Mary's Medical Park Pharmacy,,,
DB00397,packager,Talbert Medical Management Corp.,,,
DB00397,packager,Topco,http://www.topco.com,,
DB00397,packager,Tri Med Laboratories Inc.,http://trimedlabs.com,,
DB00397,packager,United Research Laboratories Inc.,http://www.urlpharma.com,,
DB00397,packager,Veratex Corp.,,,
DB00397,packager,Vista Pharmaceuticals Inc.,http://vistapharmaceuticals.com,,
DB00397,brand,Acutrim,,,
DB00397,brand,Boxogetten,,Cheplapharm,
DB00397,brand,Dexatrim,,,
DB00397,brand,Disudrin,,Pediatrica,
DB00397,brand,Naldec,,IAE,
DB00397,brand,Nasadec,,Medlink,
DB00397,brand,Nasathera,,Morishita-Seggs,
DB00397,brand,Propagest,,,
DB00397,brand,Recatol mono,,Riemser,
DB00397,brand,Rhindecon,,,
DB00397,brand,Rinexin,,Meda,
DB00398,packager,Bayer Healthcare,http://www.bayerhealthcare.com,,
DB00398,manufacturer,Bayer healthcare pharmaceuticals inc,,,false
DB00399,packager,Novartis AG,http://www.novartis.com,,
DB00399,manufacturer,Novartis pharmaceuticals corp,,,false
DB00400,packager,Actavis Group,http://www.actavis.com,,
DB00400,packager,Amerisource Health Services Corp.,http://www.amerisourcebergen.com,,
DB00400,packager,Cipla Ltd.,http://www.cipla.com,,
DB00400,packager,Dept Health Central Pharmacy,,,
DB00400,packager,Dispensing Solutions,http://www.drxdispensing.com,,
DB00400,packager,Diversified Healthcare Services Inc.,http://www.dhscorp.com,,
DB00400,packager,Medisca Inc.,http://www.medisca.com,,
DB00400,packager,Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,,
DB00400,packager,Novartis AG,http://www.novartis.com,,
DB00400,packager,Nucare Pharmaceuticals Inc.,http://www.nucarerx.com,,
DB00400,packager,Ortho Mcneil Janssen Pharmaceutical Inc.,http://www.ortho-mcneil.com,,
DB00400,packager,Ortho-McNeil-Janssen Pharmaceuticals Inc.,http://www.ortho-mcneil.com,,
DB00400,packager,Patriot Pharmaceuticals,http://www.patriotpharmaceuticals.com,,
DB00400,packager,PD-Rx Pharmaceuticals Inc.,http://www.pdrx.com,,
DB00400,packager,PEDiNOL,http://www.pedinol.com,,
DB00400,packager,Perrigo Co.,http://www.perrigo.com,,
DB00400,packager,Pharmaceutical Utilization Management Program VA Inc.,,,
DB00400,packager,Pharmedix,http://www.pharmedixrx.com,,
DB00400,packager,Physicians Total Care Inc.,http://www.physicianstotalcare.com,,
DB00400,packager,Pliva Inc.,http://www.pliva.com,,
DB00400,packager,Remedy Repack,http://www.remedyrepack.com,,
DB00400,packager,Teva Pharmaceutical Industries Ltd.,http://www.tevapharm.com,,
DB00400,manufacturer,Wyeth ayerst laboratories,,,false
DB00400,manufacturer,Johnson and johnson consumer companies inc,,,false
DB00400,manufacturer,Orthoneutrogena,,,false
DB00400,manufacturer,Actavis mid atlantic llc,,,false
DB00400,manufacturer,Ivax pharmaceuticals inc sub teva pharmaceuticals usa,,,false
DB00400,manufacturer,Perrigo co tennessee inc,,,false
DB00400,manufacturer,Elorac inc,,,false
DB00400,manufacturer,Johnson and johnson consumer products inc,,,false
DB00400,manufacturer,Schering corp sub schering plough corp,,,false
DB00400,manufacturer,Pedinol pharmacal inc,,,false
DB00400,manufacturer,Pliva inc,,,false
DB00400,brand,Crivicin,,,
DB00400,brand,Curling factor,,,
DB00400,brand,Fulcin,,Cepharma,
DB00400,brand,Fulvicin,,Schering-Plough,
DB00400,brand,Grifulvin,,McNeil,
DB00400,brand,Grisactin,,,
DB00400,brand,Grison-250,,,
DB00400,brand,Grisovin,,Fujisawa,
DB00400,brand,Lamoryl,,Lovens,
DB00400,brand,Likuden,,Sanofi,
DB00400,brand,Poncyl,,Takeda,
DB00400,brand,S-Fulvin,,,
DB00400,brand,Spirofulvin,,,
DB00400,brand,Sporostatin,,Schering,
DB00401,packager,A-S Medication Solutions LLC,http://orders.a-smeds.com,,
DB00401,packager,Atlantic Biologicals Corporation,http://www.atlanticbiologicals.com,,
DB00401,packager,Bayer Healthcare,http://www.bayerhealthcare.com,,
DB00401,packager,Bryant Ranch Prepack,http://bryantranchprepack.com,,
DB00401,packager,Heartland Repack Services LLC,,,
DB00401,packager,Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,,
DB00401,packager,Mylan,http://www.mylan.com,,
DB00401,packager,Physicians Total Care Inc.,http://www.physicianstotalcare.com,,
DB00401,packager,Quality Care,,,
DB00401,packager,Remedy Repack,http://www.remedyrepack.com,,
DB00401,packager,Sciele Pharma Inc.,,,
DB00401,packager,Shionogi Pharma Inc.,http://www.shionogi-inc.com,,
DB00401,packager,Skyepharma Production Sas,http://www.skyepharma.fr,,
DB00401,packager,United Research Laboratories Inc.,http://www.urlpharma.com,,
DB00401,manufacturer,Mylan pharmaceuticals inc,,,true
DB00401,manufacturer,Shionogi pharma inc,,,false
DB00401,brand,Baymycard,,Bayer,
DB00401,brand,Baymycard RR,,Bayer,
DB00401,brand,Bo Ping,,Rui Yang Pharm,
DB00401,brand,Di Yi Xin,,Tasly,
DB00401,brand,Ji Ni Le Er,,Jiankang Pharmaceutical,
DB00401,brand,Ninobarucin,,Choseido Pharmaceutical,
DB00401,brand,Nisomynard,,Yoshindo,
DB00401,brand,Riohard,,Taiyo Pharmaceutical,
DB00401,brand,Ruidi,,Nanjing Sanrui Pharmaceutical Co.,
DB00401,brand,Syscor,,Bayer,
DB00402,packager,A-S Medication Solutions LLC,http://orders.a-smeds.com,,
DB00402,packager,Caremark LLC,http://www.caremark.com,,
DB00402,packager,Centaur Pharmaceuticals Pvt Ltd.,http://www.centaurpharma.com,,
DB00402,packager,DispenseXpress Inc.,,,
DB00402,packager,Dispensing Solutions,http://www.drxdispensing.com,,
DB00402,packager,Diversified Healthcare Services Inc.,http://www.dhscorp.com,,
DB00402,packager,H.J. Harkins Co. Inc.,http://hjharkinscompanyinc.com,,
DB00402,packager,Innoviant Pharmacy Inc.,http://www.innoviantpharmacy.com,,
DB00402,packager,Lake Erie Medical and Surgical Supply,,,
DB00402,packager,Lupin Pharmaceuticals Inc.,http://www.lupinpharmaceuticals.com,,
DB00402,packager,Mckesson Corp.,http://www.mckesson.com,,
DB00402,packager,Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,,
DB00402,packager,Nucare Pharmaceuticals Inc.,http://www.nucarerx.com,,
DB00402,packager,Palmetto Pharmaceuticals Inc.,http://www.palmettopharm.com,,
DB00402,packager,Patheon Inc.,http://www.patheon.com,,
DB00402,packager,PD-Rx Pharmaceuticals Inc.,http://www.pdrx.com,,
DB00402,packager,Physicians Total Care Inc.,http://www.physicianstotalcare.com,,
DB00402,packager,Rebel Distributors Corp.,http://www.rebelrx.com,,
DB00402,packager,Sepracor Pharmaceuticals Inc.,http://www.sepracor.com,,
DB00402,packager,Southwood Pharmaceuticals,http://www.southwoodhealthcare.com,,
DB00402,packager,Stat Rx Usa,http://statrxusa.exporterus.com,,
DB00402,manufacturer,Sepracor inc,,,false
DB00402,manufacturer,Sepracor Inc.,,,false
DB00402,brand,Dorplen,,LKM,
DB00402,brand,Esleep,,Opsonin,
DB00402,brand,Eszop,,Silesia,
DB00402,brand,Fulnite,,Sun,
DB00402,brand,Inductal,,Roemmers,
DB00402,brand,Isoklon,,Tecnoquimicas,
DB00402,brand,Nirvan,,Saval,
DB00402,brand,Noptic,,Andromaco,
DB00402,brand,Plessir,,Medipharm,
DB00402,brand,Sanilent,,Sanitas,
DB00402,brand,Sleepil,,Aristopharma,
DB00402,brand,Sono,,Acme,
DB00402,brand,Valnoc,,Drugtech,
DB00402,brand,Wen Fei,,Tasly,
DB00402,brand,Zopilone,,Incepta,
DB00402,brand,Zopinon,,Chile,
DB00403,manufacturer,Pharmacia and upjohn co,,,false
DB00403,brand,Takus,,Pfizer,
DB00404,packager,Actavis Group,http://www.actavis.com,,
DB00404,packager,Aidarex Pharmacuticals LLC,http://www.aidarex.com,,
DB00404,packager,Alphapharm Party Ltd.,http://www.alphapharm.com.au,,
DB00404,packager,Amerisource Health Services Corp.,http://www.amerisourcebergen.com,,
DB00404,packager,Amneal Pharmaceuticals,http://www.amneal.com,,
DB00404,packager,Apotheca Inc.,,,
DB00404,packager,A-S Medication Solutions LLC,http://orders.a-smeds.com,,
DB00404,packager,AzurPharma Inc.,http://www.azurpharma.com,,
DB00404,packager,Barr Pharmaceuticals,,,
DB00404,packager,Bryant Ranch Prepack,http://bryantranchprepack.com,,
DB00404,packager,Cardinal Health,http://www.cardinal.com,,
DB00404,packager,Caremark LLC,http://www.caremark.com,,
DB00404,packager,Centaur Pharmaceuticals Pvt Ltd.,http://www.centaurpharma.com,,
DB00404,packager,Cima Laboratories Inc.,http://www.cimalabs.com,,
DB00404,packager,Corepharma LLC,http://www.corepharma.com,,
DB00404,packager,DAVA Pharmaceuticals,http://www.davapharma.com,,
DB00404,packager,Direct Dispensing Inc.,,,
DB00404,packager,Dispensing Solutions,http://www.drxdispensing.com,,
DB00404,packager,Diversified Healthcare Services Inc.,http://www.dhscorp.com,,
DB00404,packager,Emcure Pharmaceuticals Ltd.,http://www.emcure.co.in,,
DB00404,packager,Eon Labs,,,
DB00404,packager,Global Pharmaceuticals,http://www.globalphar.com,,
DB00404,packager,Greenstone LLC,http://www.greenstonellc.com,,
DB00404,packager,H.J. Harkins Co. Inc.,http://hjharkinscompanyinc.com,,
DB00404,packager,Heartland Repack Services LLC,,,
DB00404,packager,Innoviant Pharmacy Inc.,http://www.innoviantpharmacy.com,,
DB00404,packager,Ivax Pharmaceuticals,,,
DB00404,packager,Kaiser Foundation Hospital,,,
DB00404,packager,Keltman Pharmaceuticals Inc.,http://www.keltman.com,,
DB00404,packager,Lake Erie Medical and Surgical Supply,,,
DB00404,packager,Liberty Pharmaceuticals,,,
DB00404,packager,Major Pharmaceuticals,http://www.majorpharmaceuticals.com,,
DB00404,packager,Mckesson Corp.,http://www.mckesson.com,,
DB00404,packager,Medisca Inc.,http://www.medisca.com,,
DB00404,packager,Medvantx Inc.,http://www.medvantx.com,,
DB00404,packager,Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,,
DB00404,packager,Mylan,http://www.mylan.com,,
DB00404,packager,Novopharm Ltd.,,,
DB00404,packager,Nucare Pharmaceuticals Inc.,http://www.nucarerx.com,,
DB00404,packager,Palmetto Pharmaceuticals Inc.,http://www.palmettopharm.com,,
DB00404,packager,Par Pharmaceuticals,http://www.parpharm.com,,
DB00404,packager,PD-Rx Pharmaceuticals Inc.,http://www.pdrx.com,,
DB00404,packager,Pfizer Inc.,http://www.pfizer.com,,
DB00404,packager,Pharmacia Inc.,http://www.pharmaciaupjohn.com,,
DB00404,packager,Pharmedix,http://www.pharmedixrx.com,,
DB00404,packager,Physicians Total Care Inc.,http://www.physicianstotalcare.com,,
DB00404,packager,Preferred Pharmaceuticals Inc.,http://www.preferredpharmaceuticals.com,,
DB00404,packager,Prepak Systems Inc.,http://www.prepaksys.com,,
DB00404,packager,Qualitest,http://www.worldoftest.com,,
DB00404,packager,Rebel Distributors Corp.,http://www.rebelrx.com,,
DB00404,packager,Redpharm Drug,,,
DB00404,packager,Remedy Repack,http://www.remedyrepack.com,,
DB00404,packager,Rising Pharmaceuticals,http://www.risingpharma.com,,
DB00404,packager,Roxane Labs,http://www.roxane.com,,
DB00404,packager,Sandhills Packaging Inc.,http://www.sandhillspackaging.com,,
DB00404,packager,Sandoz,http://www.sandoz.ca,,
DB00404,packager,Southwood Pharmaceuticals,http://www.southwoodhealthcare.com,,
DB00404,packager,Stat Rx Usa,http://statrxusa.exporterus.com,,
DB00404,packager,Sun Pharmaceutical Industries Ltd.,http://www.sunpharma.com,,
DB00404,packager,Teva Pharmaceutical Industries Ltd.,http://www.tevapharm.com,,
DB00404,packager,UDL Laboratories,http://www.udllabs.com,,
DB00404,packager,Ultratab Labs Inc.,,,
DB00404,packager,Va Cmop Dallas,,,
DB00404,packager,Vintage Pharmaceuticals Inc.,,,
DB00404,packager,Zydus Pharmaceuticals,http://www.zydususa.com,,
DB00404,manufacturer,Roxane laboratories inc,,,true
DB00404,manufacturer,Actavis elizabeth llc,,,true
DB00404,manufacturer,Amneal pharmaceuticals ny llc,,,true
DB00404,manufacturer,Apotex inc,,,true
DB00404,manufacturer,Barr laboratories inc,,,true
DB00404,manufacturer,Corepharma llc,,,true
DB00404,manufacturer,Impax laboratories inc,,,true
DB00404,manufacturer,Mylan pharmaceuticals inc,,,true
DB00404,manufacturer,Sandoz inc,,,true
DB00404,manufacturer,Teva pharmaceuticals usa,,,true
DB00404,manufacturer,Vintage pharmaceuticals llc,,,true
DB00404,manufacturer,Watson laboratories inc florida,,,true
DB00404,manufacturer,Zydus pharmaceuticals usa inc,,,true
DB00404,manufacturer,Pharmacia and upjohn,,,false
DB00404,manufacturer,Par pharmaceutical inc,,,true
DB00404,manufacturer,Schwarz pharma inc,,,false
DB00404,manufacturer,Alphapharm party ltd,,,true
DB00404,manufacturer,Dava international inc,,,true
DB00404,manufacturer,Ivax pharmaceuticals inc sub teva pharmaceuticals usa,,,true
DB00404,manufacturer,Sun pharma global inc,,,true
DB00404,manufacturer,Teva pharmaceuticals usa inc,,,true
DB00404,manufacturer,Watson laboratories inc,,,true
DB00404,manufacturer,Pharmacia and upjohn co,,,false
DB00404,brand,Alplax,,,
DB00404,brand,Alprazolan,,,
DB00404,brand,Alpronax,,,
DB00404,brand,Alprox,,,
DB00404,brand,Alviz,,,
DB00404,brand,Cassadan,,,
DB00404,brand,Esparon,,,
DB00404,brand,Ralozam,,,
DB00404,brand,Restyl,,,
DB00404,brand,Solanax,,,
DB00404,brand,Staccato alprazolam,,Alexza,
DB00404,brand,Tafil,,,
DB00404,brand,Trankimazin,,,
DB00404,brand,Tranquinal,,,
DB00404,brand,Xanor,,,
DB00405,packager,Poly Pharmaceuticals Inc.,http://www.polypharmaceuticals.net,,
DB00405,manufacturer,Schering corp sub schering plough corp,,,false
DB00405,brand,Disophrol,,Schering,
DB00405,brand,Drixoral,,Schering,
DB00406,packager,Humco,http://www.humco.com,,
DB00406,manufacturer,Savage laboratories inc div altana inc,,,false
DB00406,manufacturer,Key pharmaceuticals inc sub schering plough corp,,,false
DB00407,manufacturer,Wyeth ayerst laboratories,,,false
DB00407,brand,Normiflo,,Wyeth-Ayerst (United States),
DB00408,packager,Actavis Group,http://www.actavis.com,,
DB00408,packager,Amerisource Health Services Corp.,http://www.amerisourcebergen.com,,
DB00408,packager,Major Pharmaceuticals,http://www.majorpharmaceuticals.com,,
DB00408,packager,Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,,
DB00408,packager,Mylan,http://www.mylan.com,,
DB00408,packager,Pharmaceutical Utilization Management Program VA Inc.,,,
DB00408,packager,Physicians Total Care Inc.,http://www.physicianstotalcare.com,,
DB00408,packager,Remedy Repack,http://www.remedyrepack.com,,
DB00408,packager,Resource Optimization and Innovation LLC,,,
DB00408,packager,UDL Laboratories,http://www.udllabs.com,,
DB00408,packager,Watson Pharmaceuticals,http://www.watson.com,,
DB00408,manufacturer,Watson laboratories inc,,,false
DB00408,manufacturer,Actavis totowa llc,,,true
DB00408,manufacturer,Mylan pharmaceuticals inc,,,true
DB00408,brand,Cloxazepine,,,
DB00408,brand,Lopac,,Newai Chem,
DB00408,brand,Losagen,,Patron,
DB00408,brand,Loxapac,,Wyeth,
DB00408,brand,Rosup,,Swiss Pharm,
DB00409,brand,Roxiam,,,
DB00410,packager,A-S Medication Solutions LLC,http://orders.a-smeds.com,,
DB00410,packager,Atlantic Biologicals Corporation,http://www.atlanticbiologicals.com,,
DB00410,packager,Dispensing Solutions,http://www.drxdispensing.com,,
DB00410,packager,Diversified Healthcare Services Inc.,http://www.dhscorp.com,,
DB00410,packager,E. Fougera and Co.,http://www.fougera.com,,
DB00410,packager,Gallipot,http://www.gallipot.com,,
DB00410,packager,GlaxoSmithKline Inc.,http://www.gsk.com,,
DB00410,packager,Innoviant Pharmacy Inc.,http://www.innoviantpharmacy.com,,
DB00410,packager,Lake Erie Medical and Surgical Supply,,,
DB00410,packager,Medimetriks Pharmaceuticals Inc.,http://www.medimetriks.com,,
DB00410,packager,Nycomed Inc.,http://www.nycomed.com,,
DB00410,packager,Ortho Mcneil Janssen Pharmaceutical Inc.,http://www.ortho-mcneil.com,,
DB00410,packager,Palmetto Pharmaceuticals Inc.,http://www.palmettopharm.com,,
DB00410,packager,Perrigo Co.,http://www.perrigo.com,,
DB00410,packager,Pharmedix,http://www.pharmedixrx.com,,
DB00410,packager,Physicians Total Care Inc.,http://www.physicianstotalcare.com,,
DB00410,packager,Preferred Pharmaceuticals Inc.,http://www.preferredpharmaceuticals.com,,
DB00410,packager,Rebel Distributors Corp.,http://www.rebelrx.com,,
DB00410,packager,Stat Scripts LLC,http://www.stat-scripts.com,,
DB00410,packager,Taro Pharmaceuticals USA,http://www.tarousa.com,,
DB00410,packager,Teva Pharmaceutical Industries Ltd.,http://www.tevapharm.com,,
DB00410,manufacturer,Glaxosmithkline,,,false
DB00410,manufacturer,Perrigo new york inc,,,false
DB00410,manufacturer,Altana inc,,,true
DB00410,manufacturer,Taro pharmaceuticals usa inc,,,true
DB00410,manufacturer,Teva pharmaceuticals usa inc,,,true
DB00410,brand,Bactroban Nasal,,GlaxoSmithKline,
DB00410,brand,Plasimine,,GlaxoSmithKline,
DB00410,brand,Spectroderm,,GlaxoSmithKline,
DB00410,brand,T-Bact,,GlaxoSmithKline,
DB00410,brand,Turixin,,GlaxoSmithKline,
DB00411,packager,Alcon Laboratories,http://www.alcon.com,,
DB00411,packager,Novartis AG,http://www.novartis.com,,
DB00411,packager,OMJ Pharmaceuticals,,,
DB00411,packager,Physicians Total Care Inc.,http://www.physicianstotalcare.com,,
DB00411,packager,Professional Co.,,,
DB00411,manufacturer,Pharmafair inc,,,true
DB00411,manufacturer,Novartis pharmaceuticals corp,,,false
DB00411,manufacturer,Alcon laboratories inc,,,false
DB00411,brand,Carboptic,,NutraMax,
DB00411,brand,Mioticol,,Farmigea,
DB00412,packager,A-S Medication Solutions LLC,http://orders.a-smeds.com,,
DB00412,packager,Atlantic Biologicals Corporation,http://www.atlanticbiologicals.com,,
DB00412,packager,Cardinal Health,http://www.cardinal.com,,
DB00412,packager,Diversified Healthcare Services Inc.,http://www.dhscorp.com,,
DB00412,packager,GlaxoSmithKline Inc.,http://www.gsk.com,,
DB00412,packager,Kaiser Foundation Hospital,,,
DB00412,packager,Lake Erie Medical and Surgical Supply,,,
DB00412,packager,Murfreesboro Pharmaceutical Nursing Supply,http://www.unitdosesupply.com,,
DB00412,packager,PD-Rx Pharmaceuticals Inc.,http://www.pdrx.com,,
DB00412,packager,Pharmacy Service Center,,,
DB00412,packager,Physicians Total Care Inc.,http://www.physicianstotalcare.com,,
DB00412,packager,Prepackage Specialists,,,
DB00412,packager,Resource Optimization and Innovation LLC,,,
