drugbank_id,description,cost,currency,unit
DB01270,Lucentis 0.5 mg vial,2340.0,USD,vial
DB01271,Elaprase 6 mg/3 ml vial,1051.28,USD,ml
DB01272,Myozyme 50 mg vial,720.0,USD,vial
DB01273,Chantix 0.5 mg tablet,2.56,USD,tablet
DB01273,Chantix 1 mg cont month pak,2.56,USD,each
DB01273,Chantix 1 mg tablet,2.61,USD,tablet
DB01273,Chantix Continuing Month Pak 56 1 mg tablet Disp Pack,148.5,USD,disp
DB01273,"Chantix Starting Month Pak 0.5 mg X 11, 1 mg X 42 Disp Pack",148.5,USD,disp
DB01274,Brovana 15 mcg/2 ml solution,3.41,USD,ml
DB01275,HydrALAZINE HCl 100 mg tablet,1.05,USD,tablet
DB01275,Hydralazine-HCTZ 50-50 mg capsule,1.2,USD,capsule
DB01275,Hydralazine 100 mg tablet,1.65,USD,tablet
DB01275,Hydralazine 20 mg/ml vial,18.0,USD,ml
DB01275,Apo-Hydralazine 10 mg Tablet,0.11,USD,tablet
DB01275,Novo-Hylazin 10 mg Tablet,0.11,USD,tablet
DB01275,Hydralazine 10 mg tablet,0.22,USD,tablet
DB01275,Apo-Hydralazine 25 mg Tablet,0.24,USD,tablet
DB01275,Apo-Hydralazine 50 mg Tablet,0.29,USD,tablet
DB01275,Novo-Hylazin 50 mg Tablet,0.29,USD,tablet
DB01275,Hydralazine 25 mg tablet,0.35,USD,tablet
DB01275,Hydralazine 50 mg tablet,0.44,USD,tablet
DB01275,HydrALAZINE HCl 10 mg tablet,0.47,USD,tablet
DB01275,HydrALAZINE HCl 25 mg tablet,0.53,USD,tablet
DB01275,Apresoline 50 mg tablet,0.65,USD,tablet
DB01275,HydrALAZINE HCl 50 mg tablet,0.67,USD,tablet
DB01275,Hydralazine-HCTZ 100-50 mg capsule,0.75,USD,capsule
DB01275,Hydralazine-HCTZ 25-25 mg capsule,0.81,USD,capsule
DB01276,Byetta 5 MCG Pen 5 mcg/0.02ml Solution 1.2ml Pen,276.57,USD,pen
DB01276,Byetta 5 mcg dose pen inj,316.76,USD,ml
DB01276,Byetta 10 MCG Pen 10 mcg/0.04ml Solution 2.4ml Pen,324.23,USD,pen
DB01277,Increlex 40 mg/4 ml vial,232.8,USD,ml
DB01278,Symlin 0.6 mg/ml vial,49.35,USD,ml
DB01278,Symlinpen 60 pen injector,123.51,USD,ml
DB01278,SymlinPen 120 1000 mcg/ml Solution Two 2.7ml Syringes Per Box,168.85,USD,syringe
DB01278,Symlin 600 mcg/ml Solution 5ml Vial,227.69,USD,vial
DB01279,Naglazyme 5 mg/5 ml vial,391.2,USD,ml
DB01280,Arranon 250 mg vial,12.75,USD,ml
DB01284,Synacthen Depot 1 mg/vial,34.77,USD,vial
DB01284,Cosyntropin 0.25 mg vial,115.1,USD,vial
DB01284,Cosyntropin 0.25 mg/ml,119.91,USD,ml
DB01284,Cortrosyn 0.25 mg vial,127.9,USD,vial
DB01285,Acthar hp gel 80 unit/ml vial,5584.56,USD,ml
DB01291,Maxair autohaler 0.2 mg aero,8.52,USD,g
DB01291,Maxair Autohaler 200 mcg/inh Aerosol 14 gm Inhaler,169.99,USD,inhaler
DB01294,Maalox plus x-strength susp,0.01,USD,ml
DB01294,Maalox total relief (bismuth),0.01,USD,ml
DB01294,Bismuth 262 mg/15ml susp,0.02,USD,ml
DB01294,Maalox max strength multi symp,0.02,USD,ml
DB01294,Maalox maximum strength susp,0.02,USD,ml
DB01294,Pepto-bismol max str susp,0.02,USD,ml
DB01294,Pub calcium carb 1000 mg tablet,0.02,USD,tablet
DB01294,Magnesium-aluminum suspension,0.03,USD,ml
DB01294,Maalox max quick dissolve tablet,0.06,USD,tablet
DB01294,Stomach relief tablet,0.06,USD,tablet
DB01294,Bismatrol 262 mg tablet,0.09,USD,tablet
DB01294,Maalox advanced tablet chew,0.09,USD,tablet
DB01294,Maalox quick dissolve tablet,0.09,USD,tablet
DB01294,Soothe caplets,0.12,USD,caplet
DB01294,Calcium carb 500 mg tablet chew,0.14,USD,tablet
DB01294,Pepto-bismol caplet,0.14,USD,caplet
DB01294,Bismuth subsalicylate powdr,0.17,USD,g
DB01294,Jr maalox plus antigas tablet chew,0.17,USD,tablet
DB01294,Gas-x with maalox chew tablet,0.25,USD,tablet
DB01294,Kaopectate 262 mg caplet,0.37,USD,caplet
DB01296,Glucosamine hcl (d) powder,1.05,USD,g
DB01296,Glucosamine 750 mg caplet,0.08,USD,caplet
DB01296,Glucosamine relief 1000 mg tablet,0.09,USD,tablet
DB01296,Glucosamine 500 mg caplet,0.12,USD,tablet
DB01296,Glucosamine sulf 750 mg cplt,0.16,USD,caplet
DB01296,Eql glucosamine 1000 mg tablet,0.17,USD,tablet
DB01296,Sm glucosamine hcl 1500 mg tablet,0.2,USD,tablet
DB01296,Glucosamine hcl 500 mg tablet,0.21,USD,tablet
DB01296,Glucosamine 500 mg tablet,0.23,USD,tablet
DB01296,Cidatrine 500 mg tablet,0.81,USD,tablet
DB01303,Pms-Oxtriphylline 20 mg/ml Elixir,0.02,USD,ml
DB01303,Choledyl 20 mg/ml Elixir,0.04,USD,ml
DB01306,Novorapid 100 unit/ml,2.92,USD,cartridge
DB01306,Novorapid 100 unit/ml Cartridge,3.89,USD,cartridge
DB01306,Novolog mix 70-30 cartridge,10.45,USD,ml
DB01306,Novolog 100 unit/ml cartridge,14.81,USD,ml
DB01307,Levemir flexpen 100 unit/ml,14.28,USD,ml
DB01309,Apidra 100 unit/ml,2.67,USD,cartridge
DB01309,Apidra 100 unit/ml Cartridge,3.56,USD,cartridge
DB01309,Apidra 100 unit/ml Syringe,3.56,USD,syringe
DB01309,Apidra 100 unit/ml cartridge,13.3,USD,ml
DB01319,Lexiva 700 mg tablet,14.78,USD,tablet
DB01320,Cerebyx 500 mg pe/10 ml vial,8.63,USD,ml
DB01320,Fosphenytoin 500 mg pe/10 ml,0.61,USD,ml
DB01327,Cefazolin sod 100 gm bulk bag,1.26,USD,g
DB01327,Cefazolin 1 gm vial,3.12,USD,vial
DB01327,Cefazolin 500 mg/vial,4.19,USD,vial
DB01327,Sterile Cefazolin Sodium 500 mg/vial,4.19,USD,vial
DB01327,Cefazolin 1 gm-d5w bag,5.04,USD,each
DB01327,Cefazolin 1 g/vial,6.29,USD,vial
DB01327,Sterile Cefazolin Sodium 1 g/vial,6.29,USD,vial
DB01327,Cefazolin 10 gm vial,24.0,USD,vial
DB01327,Cefazolin 20 gm bulk vial,29.69,USD,vial
DB01327,Cefazolin 10 g/vial,58.66,USD,vial
DB01327,Sterile Cefazolin Sodium 10 g/vial,58.66,USD,vial
DB01327,Cefazolin-ns 2 g/100 ml,0.08,USD,ml
DB01327,Cefazolin-d5w 2 g/100 ml,0.17,USD,ml
DB01327,Cefazolin sod-water 1 g/10 ml,0.93,USD,ml
DB01330,Cefotetan 1 gm vial,13.66,USD,vial
DB01330,Cefotetan-dextr 1 g duplex bag,17.58,USD,each
DB01330,Cefotetan-dextr 2 g duplex bag,25.14,USD,each
DB01330,Cefotetan 2 gm vial,27.31,USD,vial
DB01331,Cefoxitin 1 gm piggyback bag,12.3,USD,each
DB01331,Cefoxitin 1 gm vial,13.12,USD,vial
DB01331,Cefoxitin 2 gm piggyback bag,22.56,USD,each
DB01331,Cefoxitin 2 gm vial,26.28,USD,vial
DB01331,Cefoxitin 10 gm vial,112.25,USD,vial
DB01337,Pancuronium 2 mg/ml vial,2.59,USD,ml
DB01337,Pancuronium 1 mg/ml vial,0.13,USD,ml
DB01339,Vecuronium 10 mg/10 ml syringe,2.36,USD,ml
DB01339,Vecuronium 10 mg vial,3.64,USD,vial
DB01339,Vecuronium 20 mg vial,5.05,USD,vial
DB01340,Apo-Cilazapril 1 mg Tablet,0.39,USD,tablet
DB01340,Mylan-Cilazapril 1 mg Tablet,0.39,USD,tablet
DB01340,Novo-Cilazapril 1 mg Tablet,0.39,USD,tablet
DB01340,Pms-Cilazapril 1 mg Tablet,0.39,USD,tablet
DB01340,Apo-Cilazapril 2.5 mg Tablet,0.45,USD,tablet
DB01340,Co Cilazapril 2.5 mg Tablet,0.45,USD,tablet
DB01340,Mylan-Cilazapril 2.5 mg Tablet,0.45,USD,tablet
DB01340,Novo-Cilazapril 2.5 mg Tablet,0.45,USD,tablet
DB01340,Pms-Cilazapril 2.5 mg Tablet,0.45,USD,tablet
DB01340,Apo-Cilazapril 5 mg Tablet,0.52,USD,tablet
DB01340,Co Cilazapril 5 mg Tablet,0.52,USD,tablet
DB01340,Mylan-Cilazapril 5 mg Tablet,0.52,USD,tablet
DB01340,Novo-Cilazapril 5 mg Tablet,0.52,USD,tablet
DB01340,Pms-Cilazapril 5 mg Tablet,0.52,USD,tablet
DB01340,Inhibace 1 mg Tablet,0.7,USD,tablet
DB01340,Inhibace 2.5 mg Tablet,0.81,USD,tablet
DB01340,Inhibace 5 mg Tablet,0.94,USD,tablet
DB01344,Pms-Sod Polystyr Sulf (120 Ml) 30 g/enm Retention Enema,15.36,USD,enema
DB01344,Pms-Sodium Polystyrene Sulf. 250 mg/ml Suspension,0.13,USD,ml
DB01344,Pms-Sodium Polystyrene Sulf. Powder,0.15,USD,g
DB01344,Kayexalate Powder,0.2,USD,g
DB01344,Sodium Polystyrene Sulfonate  Powder,0.31,USD,gm
DB01344,Kalexate powder,0.39,USD,g
DB01344,Sodium polystyrene sulf powder,0.39,USD,g
DB01344,Kionex powder,0.44,USD,g
DB01344,Kionex  Powder,0.46,USD,gm
DB01344,Sod poly sulfonate powder,0.69,USD,g
DB01344,Kayexalate powder,0.86,USD,g
DB01344,Kayexalate  Powder,0.9,USD,gm
DB01351,Amytal sodium 0.5 gram vial,117.35,USD,vial
DB01356,Apo-Lithium Carbonate 150 mg Capsule,0.06,USD,capsule
DB01356,Apo-Lithium Carbonate 300 mg Capsule,0.06,USD,capsule
DB01356,Pms-Lithium Carbonate 150 mg Capsule,0.06,USD,capsule
DB01356,Pms-Lithium Carbonate 300 mg Capsule,0.06,USD,capsule
DB01356,Carbolith 300 mg Capsule,0.1,USD,capsule
DB01356,Lithane 150 mg Capsule,0.11,USD,capsule
DB01356,Lithane 300 mg Capsule,0.11,USD,capsule
DB01356,Lithate 5 mg capsule,0.12,USD,capsule
DB01356,Carbolith 150 mg Capsule,0.13,USD,capsule
DB01356,Lithium citrate 8 meq/5 ml sol,0.14,USD,ml
DB01356,Pms-Lithium Carbonate 600 mg Capsule,0.14,USD,capsule
DB01356,Lithium Citrate 8meq/5ml Syrup,0.15,USD,ml
DB01356,Lithium Carbonate 150 mg capsule,0.21,USD,capsule
DB01356,Lithium carbonate 300 mg tab,0.22,USD,each
DB01356,Lithium carb powder reagent,0.27,USD,g
DB01356,Lithate 20 mg capsule,0.28,USD,capsule
DB01356,Lithium Carbonate 300 mg capsule,0.29,USD,capsule
DB01356,Lithium Carbonate 300 mg tablet,0.29,USD,tablet
DB01356,Lithium Carbonate 600 mg capsule,0.44,USD,capsule
DB01356,Lithium Carbonate 300 mg Controlled Release Tabs,0.5,USD,tab
DB01356,Lithium Carbonate 450 mg Controlled Release Tabs,0.56,USD,tab
DB01356,Eskalith cr 450 mg tablet,0.8,USD,tablet
DB01359,Levatol 20 mg tablet,2.87,USD,tablet
DB01362,Omnipaque 300 mg/ml syringe,1.08,USD,ml
DB01362,Omnipaque 350 mg/ml infu btl,1.08,USD,ml
DB01362,Omnipaque 240 mg/ml cartridge,1.77,USD,ml
DB01362,Omnipaque 300 mg/ml cartridge,2.17,USD,ml
DB01362,Omnipaque 350 mg/ml cartridge,2.29,USD,ml
DB01362,Omnipaque 210 mg/ml vial,3.53,USD,ml
DB01362,Omnipaque 300 mg/ml vial,4.82,USD,ml
DB01362,Omnipaque 180 mg/ml vial,4.92,USD,ml
DB01362,Omnipaque 240 mg/ml vial,5.34,USD,ml
DB01362,Myelo-kit 180 mg/ml,62.19,USD,each
DB01362,Omnipaque 140 mg/ml vial,0.78,USD,ml
DB01364,Ephedrine su 50 mg/ml vial,1.75,USD,ml
DB01364,Ephedrine-ns 100 mg/10 ml syr,2.07,USD,ml
DB01364,Ephedrine-ns 50 mg/5 ml syr,2.91,USD,ml
DB01364,Ephedrine sulfate 250 mg/5 ml,7.82,USD,ml
DB01364,Ephedrine su 25 mg capsule,0.3,USD,capsule
DB01364,Ephedrine sulfate powder,0.46,USD,g
DB01364,Ephedrine powder,0.47,USD,g
DB01364,Ephedrine 50 mg/ml ampul,0.76,USD,ml
DB01366,ProAir HFA 108 (90 Base)mcg/act Aerosol 8.5 gm Inhaler,45.99,USD,inhaler
DB01367,Azilect 0.5 mg tablet,12.11,USD,tablet
DB01367,Azilect 1 mg tablet,12.11,USD,tablet
DB01377,Magnesium oxide 250 mg tablet,0.03,USD,tablet
DB01377,Magnesium oxide 500 mg tablet,0.04,USD,tablet
DB01377,Maox 420 mg tablet,0.04,USD,tablet
DB01377,Magnesium oxide powder heavy,0.05,USD,g
DB01377,Mag-oxide 400 mg tablet,0.09,USD,tablet
DB01377,Magnesium oxide 420 mg tablet,0.11,USD,tablet
DB01377,Magox 400 tablet,0.11,USD,tablet
DB01377,Magnesium oxide 400 mg tablet,0.13,USD,tablet
DB01377,Phillips 500 mg caplet,0.18,USD,caplet
DB01380,Cortisone acetate powder,24.18,USD,g
DB01380,Medi-cortisone 1% cream,0.1,USD,g
DB01380,Hydrocortisone 0.5% cream,0.11,USD,g
DB01380,CVS Pharmacy anti-itch 1% cream,0.13,USD,g
DB01380,CVS Pharmacy cortisone 1% cream,0.18,USD,g
DB01380,Cortaid 1% cream,0.21,USD,g
DB01380,Cortisone 25 mg tablet,0.46,USD,tablet
DB01380,Cortisone Acetate 25 mg Tablet,0.47,USD,tablet
DB01381,Pv ginkgo biloba capsule,0.03,USD,capsule
DB01381,Ginkgo biloba 30 mg capsule,0.04,USD,capsule
DB01381,Ginkgo biloba 50 mg tablet,0.09,USD,tablet
DB01381,Ginkgo biloba 60 mg capsule,0.1,USD,capsule
DB01381,Ra ginkgo biloba 40 mg tablet,0.11,USD,tablet
DB01381,Ginkgo 60 mg tablet,0.14,USD,tablet
DB01381,Ginkgo biloba 120 mg caplet,0.19,USD,caplet
DB01381,Sm ginkgo biloba 60 mg caplet,0.19,USD,caplet
DB01381,Ginkgo biloba 40 mg tablet,0.24,USD,tablet
DB01390,Sodium bicarb 4.2% vial,1.45,USD,ml
DB01390,Elliotts b solution ampule,4.71,USD,ml
DB01390,Colyte-Flavored 240 gm Solution,18.17,USD,bottle
DB01390,Golytely 227.1 gm Solution Packet,21.85,USD,packet
DB01390,Colyte 240 gm Solution,26.0,USD,bottle
DB01390,Golytely 236 gm Solution,28.0,USD,bottle
DB01390,Colyte with flavor packets,0.01,USD,ml
DB01390,Sodium bicarb 8.4% vial,0.02,USD,ml
DB01390,Sodium bicarbonate 5% inj,0.02,USD,ml
DB01390,Sodium bicarbonate powder,0.03,USD,g
DB01390,Antacid 325 mg tablet,0.04,USD,tablet
DB01390,Sodium bicarb 325 mg tablet,0.04,USD,tablet
DB01390,Sodium bicarb 7.5% vial,0.04,USD,ml
DB01390,Antacid 650 mg tablet,0.05,USD,tablet
DB01390,Sodium bicarb 650 mg tablet,0.07,USD,tablet
DB01390,Bss plus eye solution,0.2,USD,ml
DB01390,Neut 4% vial,0.92,USD,ml
DB01392,Yohimbine 5.4 mg tablet,1.04,USD,tablet
DB01392,Yohimbine hcl powder,22.8,USD,g
DB01392,Yocon 5.4 mg tablet,0.96,USD,tablet
DB01393,Bezalip 400 mg Sustained-Release Tablet,1.96,USD,tablet
DB01394,Colcrys 0.6 mg tablet,5.82,USD,tablet
DB01394,Colchicine powder,306.6,USD,g
DB01394,Colchicine 1 mg Tablet,0.55,USD,tablet
DB01394,Colchicine 0.6 mg tablet,0.58,USD,tablet
DB01396,Digitoxin powder,486.85,USD,g
DB01397,Choline mag trisal 1 gm tablet,1.15,USD,tablet
DB01397,Tricosal 1000 mg tablet,1.23,USD,tablet
DB01397,Keygesic-10 650 mg tablet,0.05,USD,tablet
DB01397,CVS Pharmacy backache rlf 580 mg caplet,0.18,USD,caplet
DB01397,Doan's regular 325 mg tablet,0.18,USD,tablet
DB01397,Doan's ex strength 580 mg tablet,0.22,USD,tablet
DB01397,Choline mag trisal 500 mg tablet,0.64,USD,tablet
DB01397,Novasal 600 mg tablet,0.75,USD,tablet
DB01397,Choline mag trisal 750 mg tablet,0.81,USD,tablet
DB01399,Salsalate powder,16.8,USD,g
DB01399,Salsalate 500 mg tablet,0.26,USD,tablet
DB01399,Salflex-500 tablet,0.37,USD,tablet
DB01399,Salflex-750 tablet,0.5,USD,tablet
DB01399,Salsalate 750 mg tablet,0.55,USD,tablet
DB01400,Prostigmin 15 mg tablet,1.04,USD,tablet
DB01400,Prostigmin 1:4000 ampul,1.42,USD,ml
DB01400,Neostigmine ms 5 mg/5 ml syr,1.99,USD,ml
DB01400,Neostigmine bromide powder,96.57,USD,g
DB01400,Neostigmine 1:1000 vial,0.48,USD,ml
DB01400,Neostigmine 1:2000 vial,0.48,USD,ml
DB01401,Choline mag trisal 1 gm tablet,1.23,USD,tablet
DB01401,Choline mag trisal 500 mg tablet,0.57,USD,tablet
DB01401,Choline mag trisal 750 mg tablet,0.81,USD,tablet
DB01403,Nozinan 25 mg/ml,3.6,USD,ml
DB01403,Apo-Methoprazine 2 mg Tablet,0.07,USD,tablet
DB01403,Apo-Methoprazine 5 mg Tablet,0.1,USD,tablet
DB01403,Apo-Methoprazine 25 mg Tablet,0.27,USD,tablet
DB01403,Apo-Methoprazine 50 mg Tablet,0.4,USD,tablet
DB01404,Gnp ginseng root 410 mg capsule,0.04,USD,capsule
DB01404,Ra siberian ginseng 410 mg,0.05,USD,each
DB01404,Ginseng 250 mg capsule,0.07,USD,capsule
DB01404,Ginseng 8 gr capsule,0.08,USD,capsule
DB01404,Siberian root 1000 mg capsule,0.08,USD,capsule
DB01404,Korean ginseng 350 mg capsule,0.09,USD,capsule
DB01404,CVS Pharmacy ginseng 200 mg softgel,0.13,USD,softgel capsule
DB01404,Korean ginseng 518 mg cap,0.13,USD,capsule
DB01404,Korean ginseng 1000 mg tablet,0.14,USD,tablet
DB01404,Siberian ginseng 250 mg capsule,0.14,USD,capsule
DB01404,Eql ginseng 100 mg caplet,0.15,USD,caplet
DB01404,Eql ginseng 100 mg softgel,0.15,USD,softgel capsule
DB01404,Ra ginseng 100 mg softgel,0.17,USD,softgel capsule
DB01404,V-r panax ginseng 300 mg capsule,0.18,USD,capsule
DB01406,Cyclomen 100 mg Capsule,1.45,USD,capsule
DB01406,Danazol 50 mg capsule,1.95,USD,capsule
DB01406,Cyclomen 200 mg Capsule,2.31,USD,capsule
DB01406,Danazol 100 mg capsule,2.92,USD,capsule
DB01406,Danocrine 200 mg capsule,4.53,USD,capsule
DB01406,Danazol 200 mg capsule,5.2,USD,capsule
DB01406,Danazol powder,21.42,USD,g
DB01406,Cyclomen 50 mg Capsule,0.98,USD,capsule
DB01409,Spiriva 18 mcg Capsule,2.2,USD,capsule
DB01409,Spiriva 18 mcg cp-handihaler,6.31,USD,inhaler
DB01409,Spiriva HandiHaler 6 18 mcg capsule Box,41.99,USD,box
DB01409,Spiriva HandiHaler 5 18 mcg capsule Box,63.64,USD,box
DB01409,Spiriva HandiHaler 30 18 mcg capsule Box,223.07,USD,box
DB01410,Omnaris 50 mcg nasal spray,11.01,USD,g
DB01410,Alvesco 160 mcg inhaler,31.1,USD,g
DB01410,Alvesco 80 mcg inhaler,31.1,USD,g
DB01410,Alvesco 160 mcg/act Aerosol 6.1 gm Inhaler,162.24,USD,inhaler
DB01410,Alvesco 80 mcg/act Aerosol 6.1 gm Inhaler,162.24,USD,inhaler
DB01410,Alvesco 100 mcg/dose Metered Dose Aerosol,0.4,USD,dose
DB01410,Alvesco 200 mcg/dose Metered Dose Aerosol,0.66,USD,dose
DB01413,Cefepime hcl 1 gm vial,20.33,USD,vial
DB01413,Maxipime 1 gram vial,21.7,USD,vial
DB01413,Maxipime 1 gm piggyback vial,23.24,USD,vial
DB01413,Cefepime hcl 2 gram vial,40.36,USD,vial
DB01413,Maxipime 2 gram vial,43.04,USD,vial
DB01413,Cefepime 2 gm injection,0.51,USD,ml
DB01415,Cedax 400 mg capsule,16.13,USD,capsule
DB01416,Cefpodoxime 100 mg tablet,5.11,USD,tablet
DB01416,Vantin 100 mg tablet,6.33,USD,tablet
DB01416,Cefpodoxime 200 mg tablet,6.41,USD,tablet
DB01416,Cefpodoxime Proxetil 200 mg tablet,7.02,USD,tablet
DB01416,Vantin 200 mg tablet,9.67,USD,tablet
DB01416,Vantin 50 mg/5ml Suspension 50ml Bottle,36.95,USD,bottle
DB01416,Vantin 50 mg/5ml Suspension 100ml Bottle,70.34,USD,bottle
DB01416,Vantin 100 mg/5ml Suspension 100ml Bottle,133.84,USD,bottle
DB01416,Vantin 20 100 mg tablet Bottle,137.26,USD,bottle
DB01416,Vantin 20 200 mg tablet Bottle,194.37,USD,bottle
DB01418,Sintrom 4 mg Tablet,1.6,USD,tablet
DB01418,Sintrom 1 mg Tablet,0.51,USD,tablet
DB01420,Testosterone propionate powder,6.25,USD,g
DB01420,First-testosterone mc 2% cr,0.91,USD,g
DB01421,Humatin 250 mg capsule,2.67,USD,capsule
DB01421,Paromomycin 250 mg capsule,5.67,USD,capsule
DB01430,Doxil 2 mg/ml vial,115.78,USD,ml
DB01432,Pms-Cholestyramine Light 4 g Powder Packet,1.41,USD,packet
DB01432,Pms-Cholestyramine Regular 4 g Powder Packet,1.41,USD,packet
DB01432,Prevalite packet,2.58,USD,each
DB01432,Cholestyramine light packet,3.35,USD,each
DB01432,Cholestyramine Light 4 gm Packets,3.49,USD,packet
DB01432,Cholestyramine 4 gm Packets,3.5,USD,packet
DB01432,Questran packet,4.23,USD,each
DB01432,Questran light packet,4.25,USD,each
DB01432,Questran 4 gm Packets,4.4,USD,packet
DB01432,Cholestyramine resin powder,16.83,USD,g
DB01432,Cholestyramine 4 gm/dose Powder 378 gm Can,57.99,USD,can
DB01432,Cholestyramine Light 4 gm/dose Powder 210 gm Can,57.99,USD,can
DB01432,Questran Light 4 gm/dose Powder 268 gm Can,102.35,USD,can
DB01432,Questran 4 gm/dose Powder 378 gm Can,115.62,USD,can
DB01432,Questran Light 4 gm/dose Powder 210 gm Can,116.3,USD,can
DB01435,Auralgan ear drops,13.11,USD,ml
DB01436,One-Alpha 1 mcg Capsule,1.41,USD,capsule
DB01436,One-Alpha 2 mcg/ml Drops,5.39,USD,ml
DB01436,One-Alpha 2 mcg/ml,17.28,USD,ml
DB01436,One-Alpha 0.25 mcg Capsule,0.47,USD,capsule
DB01438,Pyridium 100 mg tablet,1.09,USD,tablet
DB01438,Phenazopyridine plus tablet,1.25,USD,tablet
DB01438,Phenazopyridine Plus 150-15-0.3 mg tablet,1.3,USD,tablet
DB01438,Phenazopyridine 100 mg tablet,1.82,USD,tablet
DB01438,Phenazopyridine 200 mg tablet,1.83,USD,tablet
DB01438,Pyridium 200 mg tablet,1.84,USD,tablet
DB01438,Phenazopyridine hcl 100% powdr,3.59,USD,g
DB01438,Prodium 95 mg tablet,0.19,USD,tablet
DB01438,Woman's wellbeing uti rlf tablet,0.21,USD,tablet
DB01438,Azo-gesic 95 mg tablet,0.22,USD,tablet
DB01438,CVS Pharmacy urinary pain rlf 95 mg tablet,0.22,USD,tablet
DB01438,Azo standard 95 mg tablet,0.33,USD,tablet
DB01438,Azo standard 97.5 mg tablet,0.36,USD,tablet
DB01438,Urogesic-blue tablet,0.36,USD,tablet
DB01438,Uristat 95 mg tablet,0.39,USD,tablet
DB01438,Phenazopyridine HCl 100 mg tablet,0.5,USD,tablet
DB01438,Phenazopyridine HCl 200 mg tablet,0.97,USD,tablet
DB01440,Xyrem 500 mg/ml oral solution,5.33,USD,ml
DB01558,Apo-Bromazepam 1.5 mg Tablet,0.07,USD,tablet
DB01558,Gen-Bromazepam 1.5 mg Tablet,0.07,USD,tablet
DB01558,Apo-Bromazepam 3 mg Tablet,0.09,USD,tablet
DB01558,Gen-Bromazepam 3 mg Tablet,0.09,USD,tablet
DB01558,Novo-Bromazepam 3 mg Tablet,0.09,USD,tablet
DB01558,Apo-Bromazepam 6 mg Tablet,0.13,USD,tablet
DB01558,Gen-Bromazepam 6 mg Tablet,0.13,USD,tablet
DB01558,Novo-Bromazepam 6 mg Tablet,0.13,USD,tablet
DB01558,Lectopam 3 mg Tablet,0.17,USD,tablet
DB01558,Lectopam 6 mg Tablet,0.25,USD,tablet
DB01563,Pms-Chloral Hydrate 100 mg/ml Syrup,0.05,USD,ml
DB01575,Kaopectate children's susp,0.02,USD,ml
DB01575,Kaolin powder,0.03,USD,g
DB01575,Kaopectate 240 mg softgel,0.25,USD,each
DB01575,Kaopectate 262 mg caplet,0.37,USD,each
DB01576,Dexedrine 15 mg Sustained-Release Capsule,1.08,USD,capsule
DB01576,Dexedrine spansule 10 mg,1.91,USD,each
DB01576,Dexedrine spansule 5 mg,1.91,USD,each
DB01576,Dextroamphetamine Sulfate CR 5 mg 24 Hour Capsule,2.06,USD,capsule
DB01576,Dexedrine spansule 15 mg,2.45,USD,each
DB01576,Dextroamphetamine Sulfate CR 10 mg 24 Hour Capsule,2.96,USD,capsule
DB01576,Dexedrine 5 mg 24 Hour Capsule,3.0,USD,capsule
DB01576,Dexedrine 10 mg 24 Hour Capsule,3.23,USD,capsule
DB01576,Dextroamphetamine Sulfate CR 15 mg 24 Hour Capsule,3.47,USD,capsule
DB01576,Dexedrine 15 mg 24 Hour Capsule,4.22,USD,capsule
DB01576,Desoxyn 5 mg tablet,5.1,USD,tablet
DB01576,D-amphetamine sulfate powder,900.0,USD,g
DB01576,Dextrostat 5 mg tablet,0.25,USD,tablet
DB01576,Dextroamphetamine 5 mg tablet,0.28,USD,tablet
DB01576,Dextrostat 10 mg tablet,0.48,USD,tablet
DB01576,Dextroamphetamine 10 mg tablet,0.56,USD,tablet
DB01576,Dexedrine 5 mg Tablet,0.62,USD,tablet
DB01576,Dextroamphetamine Sulfate 5 mg tablet,0.65,USD,tablet
DB01576,Dexedrine 10 mg Sustained-Release Capsule,0.89,USD,capsule
DB01576,Dextroamphetamine Sulfate 10 mg tablet,0.92,USD,tablet
DB01577,Methamphetamine 5 mg tablet,3.6,USD,tablet
DB01577,Desoxyn 5 mg tablet,5.1,USD,tablet
DB01579,Phendimetrazine Tartrate 105 mg 24 Hour Capsule,1.07,USD,capsule
DB01579,Bontril sr 105 mg capsule,1.1,USD,capsule
DB01579,Bontril Slow Release 105 mg 24 Hour Capsule,1.67,USD,capsule
DB01579,Phendimetrazine 35 mg tablet,0.21,USD,tablet
DB01579,Phendimetrazine Tartrate 35 mg tablet,0.24,USD,tablet
DB01579,Bontril 105 mg capsule sa,0.48,USD,capsule
DB01579,Bontril pdm 35 mg tablet,0.83,USD,tablet
DB01582,Sulfamethazine powder,1.74,USD,g
DB01583,Thyrolar-3 strength tablet,1.09,USD,tablet
DB01583,Thyrolar-1/4 strength tablet,0.55,USD,tablet
DB01583,Thyrolar-1/2 strength tablet,0.61,USD,tablet
DB01583,Thyrolar-1 strength tablet,0.76,USD,tablet
DB01583,Thyrolar-2 strength tablet,0.89,USD,tablet
DB01586,Urso 250 mg Tablet,1.42,USD,tablet
DB01586,Pms-Ursodiol C 500 mg Tablet,1.75,USD,tablet
DB01586,Ursodiol 250 mg tablet,2.68,USD,tablet
DB01586,Urso Ds 500 mg Tablet,2.69,USD,tablet
DB01586,Urso 250 250 mg tablet,3.55,USD,tablet
DB01586,Urso 250 mg tablet,4.41,USD,tablet
DB01586,Ursodiol 500 mg tablet,4.75,USD,tablet
DB01586,Actigall 300 mg capsule,5.52,USD,capsule
