drugbank_id,number,country,approved_date,expires_date,pediatric_extension
DB01132,8173663,United States,2012-05-08,2025-03-15,false
DB01132,8288539,United States,2012-10-16,2025-03-15,false
DB01132,8637079,United States,2014-01-28,2029-06-04,false
DB01132,9320714,United States,2016-04-26,2029-02-03,false
DB01133,4876248,United States,1989-10-24,2010-01-30,false
DB01133,1327009,Canada,1994-02-15,2011-02-15,false
DB01136,7268156,United States,2007-09-11,2023-12-27,true
DB01136,8101209,United States,2012-01-24,2026-03-11,true
DB01136,6022562,United States,2000-02-08,2016-04-17,true
DB01136,RE40000,United States,2008-01-08,2015-12-07,true
DB01137,5053407,United States,1991-10-01,2010-12-20,false
DB01137,6806256,United States,2004-10-19,2022-08-26,true
DB01141,5376634,United States,1994-12-27,2011-12-27,false
DB01141,2202058,Canada,2007-11-06,2015-09-29,false
DB01141,2044746,Canada,2001-08-07,2011-06-17,false
DB01141,6107458,United States,2000-08-22,2019-03-16,false
DB01141,6265536,United States,2001-07-24,2015-09-29,false
DB01141,6774104,United States,2004-08-10,2021-07-08,true
DB01141,12403173,United States,2017-12-15,2037-12-15,false
DB01142,6211229,United States,2001-04-03,2020-02-17,false
DB01142,9107898,United States,2015-08-18,2028-05-01,false
DB01142,8513299,United States,2013-08-20,2030-04-14,false
DB01142,7915307,United States,2011-03-29,2027-08-24,false
DB01142,9532971,United States,2017-01-03,2029-06-01,false
DB01142,9486437,United States,2016-11-08,2027-05-18,false
DB01142,9572814,United States,2017-02-21,2027-07-20,false
DB01142,9861607,United States,2018-01-09,2027-05-18,false
DB01142,9907780,United States,2018-03-06,2028-04-11,false
DB01142,10238620,United States,2019-03-26,2027-05-18,false
DB01142,10548871,United States,2020-02-04,2028-04-11,false
DB01142,10653660,United States,2020-05-19,2027-07-20,false
DB01142,10653662,United States,2020-05-19,2027-05-18,false
DB01142,11110074,United States,2021-09-07,2027-07-20,false
DB01142,11096920,United States,2021-08-24,2028-04-11,false
DB01142,11234954,United States,2022-02-01,2028-01-18,false
DB01142,12083090,United States,2024-09-10,2027-05-18,false
DB01143,5424471,United States,1995-06-13,2012-07-31,false
DB01143,2120133,Canada,1998-06-09,2013-07-30,false
DB01143,5994409,United States,1999-11-30,2017-12-08,false
DB01153,5135943,United States,1992-08-04,2014-05-31,false
DB01155,5633262,United States,1997-05-27,2015-06-15,false
DB01155,6262071,United States,2001-07-17,2019-09-21,false
DB01155,6331550,United States,2001-12-18,2019-09-21,false
DB01155,6340689,United States,2002-01-22,2019-09-14,false
DB01155,6455540,United States,2002-09-24,2019-09-21,false
DB01155,6803376,United States,2004-10-12,2019-09-21,false
DB01155,5776944,United States,1998-07-07,2017-04-04,false
DB01155,6723734,United States,2004-04-20,2018-03-20,false
DB01156,5358970,United States,1994-10-25,2013-08-12,false
DB01156,2524300,Canada,2008-10-28,2023-08-08,false
DB01156,2168364,Canada,2001-09-18,2014-07-29,false
DB01156,7569610,United States,2009-08-04,2026-06-27,false
DB01156,7662407,United States,2010-02-16,2026-06-27,false
DB01156,7241805,United States,2007-07-10,2026-06-27,false
DB01156,7649019,United States,2010-01-19,2026-06-27,false
DB01156,7645802,United States,2010-01-12,2026-06-27,false
DB01156,7671094,United States,2010-03-02,2026-06-27,false
DB01156,7572935,United States,2009-08-11,2026-06-27,false
DB01156,7585897,United States,2009-09-08,2026-06-27,false
DB01156,6096341,United States,2000-08-01,2018-10-30,false
DB01156,7674479,United States,2010-03-09,2027-06-25,false
DB01156,8722085,United States,2014-05-13,2027-11-08,false
DB01156,8318788,United States,2012-11-27,2027-11-08,false
DB01156,7462626,United States,2008-12-09,2024-07-20,false
DB01156,8815889,United States,2014-08-26,2024-07-20,false
DB01156,9107837,United States,2015-08-18,2027-06-04,false
DB01156,9125868,United States,2015-09-08,2027-11-08,false
DB01156,8916195,United States,2014-12-23,2030-02-02,false
DB01156,9248123,United States,2016-02-02,2032-01-13,false
DB01156,8088786,United States,2012-01-03,2029-02-03,false
DB01156,7375111,United States,2008-05-20,2025-03-26,false
DB01156,10231964,United States,2019-03-19,2034-07-02,false
DB01156,10307376,United States,2019-06-04,2027-11-08,false
DB01156,10835527,United States,2020-11-17,2034-07-02,false
DB01156,10828294,United States,2020-11-10,2034-07-02,false
DB01156,11139056,United States,2021-10-05,2033-06-05,false
DB01156,10403170,United States,2019-09-03,2033-06-05,false
DB01156,9633575,United States,2017-04-25,2033-06-25,false
DB01156,11033543,United States,2021-06-15,2031-01-10,false
DB01156,11278544,United States,2022-03-22,2024-04-21,false
DB01156,11324741,United States,2022-05-10,2029-05-29,false
DB01156,11382874,United States,2022-07-12,2034-11-05,false
DB01156,11364233,United States,2022-06-21,2034-11-05,false
DB01156,9457025,United States,2016-10-04,2034-11-05,false
DB01156,10058518,United States,2018-08-28,2034-11-05,false
DB01156,9278095,United States,2016-03-08,2034-11-05,false
DB01156,9867819,United States,2018-01-16,2034-11-05,false
DB01156,9168234,United States,2015-10-27,2034-11-05,false
DB01156,9861595,United States,2018-01-09,2034-11-05,false
DB01156,8569328,United States,2013-10-29,2033-10-29,false
DB01156,9700553,United States,2017-07-11,2034-11-05,false
DB01156,11357744,United States,2022-06-14,2034-11-05,false
DB01156,11344544,United States,2022-05-31,2034-11-05,false
DB01156,9486450,United States,2016-11-08,2034-11-05,false
DB01156,9474731,United States,2016-10-25,2034-11-05,false
DB01156,9375429,United States,2016-06-28,2034-11-05,false
DB01156,9421176,United States,2016-08-23,2034-11-05,false
DB01156,9408815,United States,2016-08-09,2034-11-05,false
DB01156,9763932,United States,2017-09-19,2034-11-05,false
DB01156,11311534,United States,2022-04-26,2034-11-05,false
DB01156,9205083,United States,2015-12-08,2034-11-05,false
DB01156,9707191,United States,2017-07-18,2034-11-05,false
DB01156,10898453,United States,2021-01-26,2034-11-05,false
DB01156,11433067,United States,2022-09-06,2034-11-05,false
DB01156,9700528,United States,2017-07-11,2034-11-05,false
DB01156,9370513,United States,2016-06-21,2034-11-05,false
DB01156,9457023,United States,2016-10-04,2034-11-05,false
DB01156,9238032,United States,2016-01-19,2034-11-05,false
DB01156,11096937,United States,2021-08-24,2034-11-05,false
DB01156,11298352,United States,2022-04-12,2034-11-05,false
DB01156,10966941,United States,2021-04-06,2034-11-05,false
DB01156,11298351,United States,2022-04-12,2034-11-05,false
DB01156,11090300,United States,2021-08-17,2034-11-05,false
DB01156,10894047,United States,2021-01-19,2034-11-05,false
DB01156,10064857,United States,2018-09-04,2034-11-05,false
DB01156,11291665,United States,2022-04-05,2034-11-05,false
DB01156,10780066,United States,2020-09-22,2034-11-09,false
DB01156,10780064,United States,2020-09-22,2040-01-07,false
DB01156,11291638,United States,2022-04-05,2034-11-05,false
DB01156,10786469,United States,2020-09-29,2034-11-05,false
DB01156,11253492,United States,2022-02-22,2034-11-05,false
DB01156,10881657,United States,2021-01-05,2034-11-05,false
DB01156,10874663,United States,2020-12-29,2034-11-05,false
DB01156,10799497,United States,2020-10-13,2034-11-05,false
DB01156,11058648,United States,2021-07-13,2034-11-05,false
DB01156,11273133,United States,2022-03-15,2034-11-05,false
DB01156,10864209,United States,2020-12-15,2034-11-05,false
DB01156,10806710,United States,2020-10-20,2034-11-05,false
DB01156,10881624,United States,2021-01-05,2034-11-05,false
DB01156,10786496,United States,2020-09-29,2034-11-05,false
DB01156,11020389,United States,2021-06-01,2034-11-05,false
DB01156,11185515,United States,2021-11-30,2034-11-05,false
DB01156,10945973,United States,2021-03-16,2034-11-05,false
DB01156,10966942,United States,2021-04-06,2040-01-07,false
DB01156,11285146,United States,2022-03-29,2034-11-05,false
DB01156,11285118,United States,2022-03-29,2034-11-05,false
DB01156,10596167,United States,2020-03-24,2034-11-05,false
DB01156,11439636,United States,2022-09-13,2034-11-05,false
DB01156,9314462,United States,2016-04-19,2034-11-05,false
DB01156,9198905,United States,2015-12-01,2034-11-05,false
DB01156,11426401,United States,2022-08-30,2034-11-05,false
DB01156,11426370,United States,2022-08-30,2034-11-05,false
DB01156,11419867,United States,2022-08-23,2034-11-05,false
DB01156,10772850,United States,2020-09-15,2034-11-05,false
DB01156,10940124,United States,2021-03-09,2040-01-07,false
DB01156,11273134,United States,2022-03-15,2034-11-05,false
DB01156,11253491,United States,2022-02-22,2034-11-05,false
DB01156,11234946,United States,2022-02-01,2034-11-05,false
DB01156,10548857,United States,2020-02-04,2034-11-05,false
DB01156,11229640,United States,2022-01-25,2034-11-05,false
DB01156,10874665,United States,2020-12-29,2034-11-05,false
DB01156,10933034,United States,2021-03-02,2034-11-05,false
DB01156,10251879,United States,2019-04-09,2034-11-05,false
DB01156,10925842,United States,2021-02-23,2040-01-07,false
DB01156,10092561,United States,2018-10-09,2034-11-05,false
DB01156,10894046,United States,2021-01-19,2034-11-05,false
DB01156,11191739,United States,2021-12-07,2034-11-05,false
DB01156,10874664,United States,2020-12-29,2034-11-05,false
DB01156,10080727,United States,2018-09-25,2034-11-05,false
DB01156,11197839,United States,2021-12-14,2034-11-05,false
DB01156,11147808,United States,2021-10-19,2034-11-05,false
DB01156,11207281,United States,2021-12-28,2034-11-05,false
DB01156,11141416,United States,2021-10-12,2034-11-05,false
DB01156,11141388,United States,2021-10-12,2034-11-05,false
DB01156,11213521,United States,2022-01-04,2034-11-05,false
DB01156,11129826,United States,2021-09-28,2034-11-05,false
DB01156,11123343,United States,2021-09-21,2034-11-05,false
DB01156,10966974,United States,2021-04-06,2034-11-05,false
DB01156,10512643,United States,2019-12-24,2034-11-05,false
DB01156,10463634,United States,2019-11-05,2034-11-05,false
DB01156,10105361,United States,2018-10-23,2034-11-05,false
DB01156,10105327,United States,2018-10-23,2034-11-05,false
DB01156,10092560,United States,2018-10-09,2034-11-05,false
DB01156,9968568,United States,2018-05-15,2034-11-05,false
DB01156,11510918,United States,2022-11-29,2034-11-05,false
DB01156,11478468,United States,2022-10-25,2034-11-05,false
DB01156,11497721,United States,2022-11-15,2034-11-05,false
DB01156,11524008,United States,2022-12-13,2034-11-05,false
DB01156,11524007,United States,2022-12-13,2034-11-05,false
DB01156,11517542,United States,2022-12-06,2034-11-05,false
DB01156,11517543,United States,2022-12-06,2034-11-05,false
DB01156,11541048,United States,2023-01-03,2034-11-05,false
DB01156,11541021,United States,2023-01-03,2034-11-05,false
DB01156,11534414,United States,2022-12-27,2034-11-05,false
DB01156,11596627,United States,2023-03-07,2034-11-05,false
DB01156,11617728,United States,2023-04-04,2034-11-05,false
DB01156,11617747,United States,2023-04-04,2034-11-05,false
DB01156,11730706,United States,2023-08-22,2043-01-23,false
DB01156,11717518,United States,2023-08-08,2043-01-20,false
DB01156,11752144,United States,2023-09-12,2043-02-23,false
DB01156,11779579,United States,2023-10-10,2034-11-05,false
DB01156,11844797,United States,2023-12-19,2043-04-20,false
DB01156,11839612,United States,2023-12-12,2043-03-02,false
DB01156,11896563,United States,2024-02-13,2041-12-01,false
DB01156,11883373,United States,2024-01-30,2043-01-23,false
DB01156,11925636,United States,2024-03-12,2043-01-20,false
DB01156,11969421,United States,2024-04-30,2034-11-05,false
DB01156,11998542,United States,2024-06-04,2034-07-02,false
DB01156,11986444,United States,2024-05-21,2043-02-15,false
DB01156,12042473,United States,2024-07-23,2043-02-23,false
DB01156,12036191,United States,2024-07-16,2043-02-15,false
DB01156,12048769,United States,2024-07-30,2027-11-08,false
DB01156,12109178,United States,2024-10-08,2034-11-05,false
DB01156,12146889,United States,2024-11-19,2043-02-23,false
DB01156,12156914,United States,2024-12-03,2043-01-20,false
DB01156,12310961,United States,2023-01-20,2043-01-20,false
DB01156,12357697,United States,2023-01-20,2043-01-20,false
DB01156,12390428,United States,2021-12-01,2041-12-01,false
DB01156,11590124,United States,2014-11-05,2034-11-05,false
DB01156,11576909,United States,2014-11-05,2034-11-05,false
DB01156,11571417,United States,2014-11-05,2034-11-05,false
DB01156,11123344,United States,2014-11-05,2034-11-05,false
DB01156,11065248,United States,2014-11-05,2034-11-05,false
DB01157,6017922,United States,2000-01-25,2018-05-18,false
DB01161,8969412,United States,2015-03-03,2026-09-05,false
DB01161,9504666,United States,2016-11-29,2033-12-11,false
DB01161,10792271,United States,2020-10-06,2038-09-15,false
DB01161,11969403,United States,2019-05-14,2039-05-14,false
DB01162,5294615,United States,1994-03-15,2013-04-29,false
DB01162,5212176,United States,1993-05-18,2010-06-29,false
DB01162,11224572,United States,2022-01-18,2042-01-18,false
DB01162,12427108,United States,2021-02-01,2041-02-01,false
DB01164,6077836,United States,2000-06-20,2017-06-20,false
DB01164,6248726,United States,2001-06-19,2018-06-19,false
DB01164,7084130,United States,2006-08-01,2021-11-29,false
DB01164,12390398,United States,2016-05-03,2036-05-03,false
DB01165,5401741,United States,1995-03-28,2012-03-27,false
DB01167,5633015,United States,1997-05-27,2014-05-27,false
DB01167,2142848,Canada,1999-11-16,2013-08-27,false
DB01167,1336498,Canada,1995-08-01,2012-08-01,false
DB01167,6407079,United States,2002-06-18,2019-06-18,false
DB01167,6509038,United States,2003-01-21,2017-05-12,false
DB01167,7081255,United States,2006-07-25,2017-05-12,false
DB01167,8486456,United States,2013-07-16,2028-10-03,false
DB01167,8591948,United States,2013-11-26,2017-05-12,false
DB01167,9713642,United States,2017-07-25,2033-06-21,false
DB01167,8771739,United States,2014-07-08,2023-07-25,false
DB01167,8921374,United States,2014-12-30,2033-06-21,false
DB01167,9272046,United States,2016-03-01,2033-06-21,false
DB01167,10463740,United States,2019-11-05,2033-06-21,false
DB01167,10806792,United States,2020-10-20,2033-06-21,false
DB01169,6723351,United States,2004-04-20,2018-11-10,false
DB01169,6855339,United States,2005-02-15,2018-11-10,false
DB01169,6861076,United States,2005-03-01,2018-11-10,false
DB01169,6884439,United States,2005-04-26,2018-11-10,false
DB01169,6982096,United States,2006-01-03,2018-11-10,false
DB01169,8273379,United States,2012-09-25,2018-11-10,false
DB01174,11857683,United States,2024-01-02,2042-04-07,false
DB01175,RE34712,United States,1994-08-30,2011-09-14,false
DB01175,2373757,Canada,2010-01-05,2020-07-07,false
DB01175,1339452,Canada,1997-09-09,2014-09-09,false
DB01175,7420069,United States,2008-09-02,2023-02-12,true
DB01175,6916941,United States,2005-07-12,2023-02-12,true
DB01181,5252341,United States,1993-10-12,2011-07-16,false
DB01182,5681588,United States,1997-10-28,2014-10-28,false
DB01183,9205082,United States,2015-12-08,2022-05-10,false
DB01183,7579019,United States,2009-08-25,2020-01-22,false
DB01183,6159498,United States,2000-12-12,2016-10-18,false
DB01183,9073933,United States,2015-07-07,2025-03-30,false
DB01183,7674800,United States,2010-03-09,2025-03-30,false
DB01183,7683072,United States,2010-03-23,2025-03-30,false
DB01183,7674799,United States,2010-03-09,2025-03-30,false
DB01183,8475832,United States,2013-07-02,2030-03-26,false
DB01183,8603514,United States,2013-12-10,2024-04-03,false
DB01183,8017150,United States,2011-09-13,2023-02-13,false
DB01183,8425462,United States,2013-04-23,2024-11-23,false
DB01183,8231573,United States,2012-07-31,2028-11-25,false
DB01183,8016788,United States,2011-09-13,2025-03-21,false
DB01183,8206360,United States,2012-06-26,2027-02-27,false
DB01183,9238108,United States,2016-01-19,2027-01-22,false
DB01183,8226610,United States,2012-07-24,2029-04-10,false
DB01183,7918823,United States,2011-04-05,2024-11-23,false
DB01183,8608698,United States,2013-12-17,2024-11-23,false
DB01183,8021344,United States,2011-09-20,2029-11-02,false
DB01183,8361029,United States,2013-01-29,2024-11-23,false
DB01183,8313466,United States,2012-11-20,2024-11-23,false
DB01183,7731690,United States,2010-06-08,2025-01-15,false
DB01183,9278182,United States,2016-03-08,2026-02-01,false
DB01183,7731686,United States,2010-06-08,2026-06-01,false
DB01183,8926594,United States,2015-01-06,2026-03-31,false
DB01183,7749194,United States,2010-07-06,2028-10-30,false
DB01183,9056170,United States,2015-06-16,2024-11-23,false
DB01183,7947017,United States,2011-05-24,2028-03-12,false
DB01183,8939943,United States,2015-01-27,2031-02-28,false
